,sample_code,station_no,site,seaweed,date,day,month,year,otu_id,abundance
28038,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,laodicea_sp_haw02,0
,,,,,,,,,,
29108,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,laodicea_sp_haw02,0
,,,,,,,,,,
30178,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,laodicea_sp_haw02,0
,,,,,,,,,,
31248,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,laodicea_sp_haw02,0
,,,,,,,,,,
32318,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,laodicea_sp_haw02,0
,,,,,,,,,,
33388,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,laodicea_sp_haw02,0
,,,,,,,,,,
34458,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,laodicea_sp_haw02,0
,,,,,,,,,,
35528,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,laodicea_sp_haw02,0
,,,,,,,,,,
36598,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,laodicea_sp_haw02,0
,,,,,,,,,,
37668,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,laodicea_sp_haw02,0
,,,,,,,,,,
38738,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,laodicea_sp_haw02,NA
,,,,,,,,,,
39808,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,laodicea_sp_haw02,NA
,,,,,,,,,,
40878,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,laodicea_sp_haw02,NA
,,,,,,,,,,
41948,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,laodicea_sp_haw02,0
,,,,,,,,,,
43018,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,laodicea_sp_haw02,0
,,,,,,,,,,
44088,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,laodicea_sp_haw02,0
,,,,,,,,,,
45158,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,laodicea_sp_haw02,0
,,,,,,,,,,
46228,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,laodicea_sp_haw02,0
,,,,,,,,,,
47298,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,laodicea_sp_haw02,0
,,,,,,,,,,
48368,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,laodicea_sp_haw02,0
,,,,,,,,,,
49438,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,laodicea_sp_haw02,0
,,,,,,,,,,
50508,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,laodicea_sp_haw02,0
,,,,,,,,,,
51578,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,laodicea_sp_haw02,0
,,,,,,,,,,
52648,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,laodicea_sp_haw02,0
,,,,,,,,,,
53718,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,laodicea_sp_haw02,0
,,,,,,,,,,
54788,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,laodicea_sp_haw02,0
,,,,,,,,,,
55858,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,laodicea_sp_haw02,0
,,,,,,,,,,
56928,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,laodicea_sp_haw02,0
,,,,,,,,,,
57998,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,laodicea_sp_haw02,0
,,,,,,,,,,
59068,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,laodicea_sp_haw02,0
,,,,,,,,,,
60138,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,laodicea_sp_haw02,0
,,,,,,,,,,
61208,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,laodicea_sp_haw02,0
,,,,,,,,,,
62278,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,laodicea_sp_haw02,0
,,,,,,,,,,
63348,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,laodicea_sp_haw02,0
,,,,,,,,,,
64418,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,laodicea_sp_haw02,0.001525301
,,,,,,,,,,
65488,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,laodicea_sp_haw02,0
,,,,,,,,,,
66558,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,laodicea_sp_haw02,0
,,,,,,,,,,
67628,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,laodicea_sp_haw02,0
,,,,,,,,,,
68698,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,laodicea_sp_haw02,0
,,,,,,,,,,
405,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
1475,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
2545,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
3615,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
4685,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
5755,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,lepadella_cf_quadricarinata_agrot318_10,0.215822703
,,,,,,,,,,
6825,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
7895,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
8965,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
10035,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
11105,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
12175,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
13245,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
14315,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
15385,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
16455,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
17525,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
18595,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
19665,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
20735,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
21805,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
22875,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
23945,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
25015,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
26085,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
27155,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
28225,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
29295,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
30365,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
31435,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
32505,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
33575,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
34645,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
35715,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
36785,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
37855,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
38925,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,lepadella_cf_quadricarinata_agrot318_10,NA
,,,,,,,,,,
39995,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,lepadella_cf_quadricarinata_agrot318_10,NA
,,,,,,,,,,
41065,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,lepadella_cf_quadricarinata_agrot318_10,NA
,,,,,,,,,,
42135,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
43205,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
44275,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
45345,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
46415,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
47485,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
48555,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
49625,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
50695,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
51765,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
52835,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
53905,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
54975,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
56045,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
57115,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
58185,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
59255,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
60325,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
61395,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
62465,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
63535,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
64605,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
65675,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
66745,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
67815,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
68885,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,lepadella_cf_quadricarinata_agrot318_10,0
,,,,,,,,,,
352,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,limapontia_capitata,0
,,,,,,,,,,
1422,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,limapontia_capitata,0
,,,,,,,,,,
2492,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,limapontia_capitata,0
,,,,,,,,,,
3562,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,limapontia_capitata,0
,,,,,,,,,,
4632,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,limapontia_capitata,0
,,,,,,,,,,
5702,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,limapontia_capitata,0
,,,,,,,,,,
6772,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,limapontia_capitata,0
,,,,,,,,,,
7842,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,limapontia_capitata,0
,,,,,,,,,,
8912,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,limapontia_capitata,0.068527998
,,,,,,,,,,
9982,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,limapontia_capitata,0
,,,,,,,,,,
11052,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,limapontia_capitata,0
,,,,,,,,,,
12122,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,limapontia_capitata,0
,,,,,,,,,,
13192,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,limapontia_capitata,0
,,,,,,,,,,
14262,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,limapontia_capitata,0
,,,,,,,,,,
15332,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,limapontia_capitata,0
,,,,,,,,,,
16402,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,limapontia_capitata,0
,,,,,,,,,,
17472,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,limapontia_capitata,0
,,,,,,,,,,
18542,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,limapontia_capitata,0
,,,,,,,,,,
19612,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,limapontia_capitata,0
,,,,,,,,,,
20682,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,limapontia_capitata,0
,,,,,,,,,,
21752,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,limapontia_capitata,0
,,,,,,,,,,
22822,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,limapontia_capitata,0
,,,,,,,,,,
23892,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,limapontia_capitata,0
,,,,,,,,,,
24962,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,limapontia_capitata,0
,,,,,,,,,,
26032,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,limapontia_capitata,0
,,,,,,,,,,
27102,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,limapontia_capitata,0
,,,,,,,,,,
28172,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,limapontia_capitata,0
,,,,,,,,,,
29242,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,limapontia_capitata,0
,,,,,,,,,,
30312,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,limapontia_capitata,0
,,,,,,,,,,
31382,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,limapontia_capitata,0
,,,,,,,,,,
32452,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,limapontia_capitata,0
,,,,,,,,,,
33522,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,limapontia_capitata,0
,,,,,,,,,,
34592,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,limapontia_capitata,0
,,,,,,,,,,
35662,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,limapontia_capitata,0
,,,,,,,,,,
36732,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,limapontia_capitata,0
,,,,,,,,,,
37802,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,limapontia_capitata,0
,,,,,,,,,,
38872,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,limapontia_capitata,NA
,,,,,,,,,,
39942,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,limapontia_capitata,NA
,,,,,,,,,,
41012,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,limapontia_capitata,NA
,,,,,,,,,,
42082,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,limapontia_capitata,0
,,,,,,,,,,
43152,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,limapontia_capitata,0
,,,,,,,,,,
44222,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,limapontia_capitata,0
,,,,,,,,,,
45292,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,limapontia_capitata,0
,,,,,,,,,,
46362,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,limapontia_capitata,0
,,,,,,,,,,
47432,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,limapontia_capitata,0
,,,,,,,,,,
48502,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,limapontia_capitata,0
,,,,,,,,,,
49572,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,limapontia_capitata,0
,,,,,,,,,,
50642,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,limapontia_capitata,0
,,,,,,,,,,
51712,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,limapontia_capitata,0
,,,,,,,,,,
52782,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,limapontia_capitata,0
,,,,,,,,,,
53852,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,limapontia_capitata,0
,,,,,,,,,,
54922,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,limapontia_capitata,0
,,,,,,,,,,
55992,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,limapontia_capitata,0
,,,,,,,,,,
57062,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,limapontia_capitata,0
,,,,,,,,,,
58132,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,limapontia_capitata,0
,,,,,,,,,,
59202,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,limapontia_capitata,0
,,,,,,,,,,
60272,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,limapontia_capitata,0
,,,,,,,,,,
61342,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,limapontia_capitata,0
,,,,,,,,,,
62412,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,limapontia_capitata,0
,,,,,,,,,,
63482,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,limapontia_capitata,0
,,,,,,,,,,
64552,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,limapontia_capitata,0
,,,,,,,,,,
65622,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,limapontia_capitata,0
,,,,,,,,,,
66692,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,limapontia_capitata,0
,,,,,,,,,,
67762,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,limapontia_capitata,0
,,,,,,,,,,
68832,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,limapontia_capitata,0
,,,,,,,,,,
259,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,liriope_tetraphylla,0
,,,,,,,,,,
1329,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,liriope_tetraphylla,0
,,,,,,,,,,
2399,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,liriope_tetraphylla,0
,,,,,,,,,,
3469,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,liriope_tetraphylla,0
,,,,,,,,,,
4539,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,liriope_tetraphylla,0
,,,,,,,,,,
5609,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,liriope_tetraphylla,0
,,,,,,,,,,
6679,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,liriope_tetraphylla,0
,,,,,,,,,,
7749,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,liriope_tetraphylla,0
,,,,,,,,,,
8819,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,liriope_tetraphylla,0.008306424
,,,,,,,,,,
9889,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,liriope_tetraphylla,0
,,,,,,,,,,
10959,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,liriope_tetraphylla,0
,,,,,,,,,,
12029,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,liriope_tetraphylla,0
,,,,,,,,,,
13099,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,liriope_tetraphylla,0
,,,,,,,,,,
14169,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,liriope_tetraphylla,0
,,,,,,,,,,
15239,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,liriope_tetraphylla,0
,,,,,,,,,,
16309,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,liriope_tetraphylla,0
,,,,,,,,,,
17379,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,liriope_tetraphylla,0
,,,,,,,,,,
18449,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,liriope_tetraphylla,0
,,,,,,,,,,
19519,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,liriope_tetraphylla,0
,,,,,,,,,,
20589,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,liriope_tetraphylla,0
,,,,,,,,,,
21659,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,liriope_tetraphylla,0
,,,,,,,,,,
22729,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,liriope_tetraphylla,0
,,,,,,,,,,
23799,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,liriope_tetraphylla,0
,,,,,,,,,,
24869,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,liriope_tetraphylla,0
,,,,,,,,,,
25939,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,liriope_tetraphylla,0
,,,,,,,,,,
27009,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,liriope_tetraphylla,0
,,,,,,,,,,
28079,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,liriope_tetraphylla,0
,,,,,,,,,,
29149,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,liriope_tetraphylla,0
,,,,,,,,,,
30219,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,liriope_tetraphylla,0
,,,,,,,,,,
31289,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,liriope_tetraphylla,0
,,,,,,,,,,
32359,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,liriope_tetraphylla,0
,,,,,,,,,,
33429,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,liriope_tetraphylla,0
,,,,,,,,,,
