,sample_code,station_no,site,seaweed,date,day,month,year,otu_id,abundance
42718,Pabay_30_10_21_1,1,Pabay,Saccharina,30/10/2021,30,10,2021,invertebrate_environmental_sample_461,0
43253,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,invertebrate_environmental_sample_461,0
43788,Pabay_30_10_21_2,2,Pabay,Saccharina,30/10/2021,30,10,2021,invertebrate_environmental_sample_461,0
44323,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,invertebrate_environmental_sample_461,0
44858,Pabay_30_10_21_3,3,Pabay,Saccharina,30/10/2021,30,10,2021,invertebrate_environmental_sample_461,0
45393,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,invertebrate_environmental_sample_461,0
45928,Pabay_30_6_22_1,1,Pabay,Saccharina,30/06/2022,30,6,2022,invertebrate_environmental_sample_461,0
46463,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,invertebrate_environmental_sample_461,0
46998,Pabay_30_6_22_2,2,Pabay,Saccharina,30/06/2022,30,6,2022,invertebrate_environmental_sample_461,0
47533,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,invertebrate_environmental_sample_461,0
48068,Pabay_30_6_22_3,3,Pabay,Saccharina,30/06/2022,30,6,2022,invertebrate_environmental_sample_461,0
48603,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,invertebrate_environmental_sample_461,0
49138,Pabay_30_7_22_1,1,Pabay,Saccharina,30/07/2022,30,7,2022,invertebrate_environmental_sample_461,0
49673,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,invertebrate_environmental_sample_461,0
50208,Pabay_30_7_22_2,2,Pabay,Saccharina,30/07/2022,30,7,2022,invertebrate_environmental_sample_461,0
50743,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,invertebrate_environmental_sample_461,0
51278,Pabay_30_7_22_3,3,Pabay,Saccharina,30/07/2022,30,7,2022,invertebrate_environmental_sample_461,0
51813,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,invertebrate_environmental_sample_461,0
52348,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,invertebrate_environmental_sample_461,0
52883,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,invertebrate_environmental_sample_461,0
53418,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,invertebrate_environmental_sample_461,0
53953,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,invertebrate_environmental_sample_461,0
54488,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,invertebrate_environmental_sample_461,0
55023,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,invertebrate_environmental_sample_461,0
55558,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,invertebrate_environmental_sample_461,0
56093,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,invertebrate_environmental_sample_461,0
56628,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,invertebrate_environmental_sample_461,0
57163,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,invertebrate_environmental_sample_461,0
57698,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,invertebrate_environmental_sample_461,0
58233,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,invertebrate_environmental_sample_461,0
58768,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,invertebrate_environmental_sample_461,0
59303,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,invertebrate_environmental_sample_461,0
59838,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,invertebrate_environmental_sample_461,0
60373,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,invertebrate_environmental_sample_461,0
60908,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,invertebrate_environmental_sample_461,0
61443,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
61978,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
62513,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
63048,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
63583,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
64118,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
64653,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
65188,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
65723,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
66258,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_461,0
66793,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,invertebrate_environmental_sample_461,0
67328,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,invertebrate_environmental_sample_461,0
67863,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,invertebrate_environmental_sample_461,0
68398,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,invertebrate_environmental_sample_461,0
68933,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,invertebrate_environmental_sample_461,0
69468,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,invertebrate_environmental_sample_461,0
454,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,invertebrate_environmental_sample_462,0
989,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,invertebrate_environmental_sample_462,0
1524,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,invertebrate_environmental_sample_462,0
2059,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,invertebrate_environmental_sample_462,0
2594,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,invertebrate_environmental_sample_462,0
3129,Pabay_10_12_21_3,3,Pabay,Saccharina,10/12/2021,10,12,2021,invertebrate_environmental_sample_462,0
3664,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,invertebrate_environmental_sample_462,0
4199,Pabay_10_4_22_1,1,Pabay,Saccharina,10/04/2022,10,4,2022,invertebrate_environmental_sample_462,0
4734,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,invertebrate_environmental_sample_462,0
5269,Pabay_10_4_22_2,2,Pabay,Saccharina,10/04/2022,10,4,2022,invertebrate_environmental_sample_462,0
5804,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,invertebrate_environmental_sample_462,0
6339,Pabay_10_4_22_3,3,Pabay,Saccharina,10/04/2022,10,4,2022,invertebrate_environmental_sample_462,0
6874,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,invertebrate_environmental_sample_462,0
7409,Pabay_13_11_21_1,1,Pabay,Saccharina,13/11/2021,13,11,2021,invertebrate_environmental_sample_462,0
7944,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,invertebrate_environmental_sample_462,0
8479,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,invertebrate_environmental_sample_462,0
9014,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,invertebrate_environmental_sample_462,0
9549,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,invertebrate_environmental_sample_462,0
10084,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,invertebrate_environmental_sample_462,0
10619,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,invertebrate_environmental_sample_462,0
11154,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,invertebrate_environmental_sample_462,0
11689,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,invertebrate_environmental_sample_462,0
12224,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,invertebrate_environmental_sample_462,0
12759,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,invertebrate_environmental_sample_462,0
13294,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
13829,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
14364,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
14899,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
15434,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
15969,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
16504,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,invertebrate_environmental_sample_462,0
17039,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,invertebrate_environmental_sample_462,0
17574,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,invertebrate_environmental_sample_462,0
18109,Pabay_15_7_22_2,2,Pabay,Saccharina,15/07/2022,15,7,2022,invertebrate_environmental_sample_462,0
18644,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,invertebrate_environmental_sample_462,0
19179,Pabay_15_7_22_3,3,Pabay,Saccharina,15/07/2022,15,7,2022,invertebrate_environmental_sample_462,0
19714,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,invertebrate_environmental_sample_462,0
20249,Pabay_16_9_21_1,1,Pabay,Saccharina,16/09/2021,16,9,2021,invertebrate_environmental_sample_462,0
20784,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,invertebrate_environmental_sample_462,0
21319,Pabay_16_9_21_2,2,Pabay,Saccharina,16/09/2021,16,9,2021,invertebrate_environmental_sample_462,0
21854,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,invertebrate_environmental_sample_462,0
22389,Pabay_16_9_21_3,3,Pabay,Saccharina,16/09/2021,16,9,2021,invertebrate_environmental_sample_462,0
22924,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
23459,Pabay_21_12_21_1,1,Pabay,Saccharina,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
23994,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
24529,Pabay_21_12_21_2,2,Pabay,Saccharina,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
25064,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
25599,Pabay_21_12_21_3,3,Pabay,Saccharina,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
26134,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,invertebrate_environmental_sample_462,0
26669,Pabay_21_3_22_1,1,Pabay,Saccharina,21/03/2022,21,3,2022,invertebrate_environmental_sample_462,0
27204,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,invertebrate_environmental_sample_462,0
27739,Pabay_21_3_22_2,2,Pabay,Saccharina,21/03/2022,21,3,2022,invertebrate_environmental_sample_462,0
28274,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,invertebrate_environmental_sample_462,0
28809,Pabay_21_3_22_3,3,Pabay,Saccharina,21/03/2022,21,3,2022,invertebrate_environmental_sample_462,0
29344,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,invertebrate_environmental_sample_462,0
29879,Pabay_22_5_22_1,1,Pabay,Saccharina,22/05/2022,22,5,2022,invertebrate_environmental_sample_462,0
30414,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,invertebrate_environmental_sample_462,0
30949,Pabay_22_5_22_2,2,Pabay,Saccharina,22/05/2022,22,5,2022,invertebrate_environmental_sample_462,0
31484,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,invertebrate_environmental_sample_462,0
32019,Pabay_22_5_22_3,3,Pabay,Saccharina,22/05/2022,22,5,2022,invertebrate_environmental_sample_462,0
32554,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,invertebrate_environmental_sample_462,0
33089,Pabay_25_2_22_1,1,Pabay,Saccharina,25/02/2022,25,2,2022,invertebrate_environmental_sample_462,0
33624,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,invertebrate_environmental_sample_462,0
34159,Pabay_25_2_22_2,2,Pabay,Saccharina,25/02/2022,25,2,2022,invertebrate_environmental_sample_462,0
34694,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,invertebrate_environmental_sample_462,0
35229,Pabay_25_2_22_3,3,Pabay,Saccharina,25/02/2022,25,2,2022,invertebrate_environmental_sample_462,0
35764,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,invertebrate_environmental_sample_462,0
36299,Pabay_29_11_21_1,1,Pabay,Saccharina,29/11/2021,29,11,2021,invertebrate_environmental_sample_462,0
36834,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,invertebrate_environmental_sample_462,0
37369,Pabay_29_11_21_2,2,Pabay,Saccharina,29/11/2021,29,11,2021,invertebrate_environmental_sample_462,0
37904,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,invertebrate_environmental_sample_462,0
38439,Pabay_29_11_21_3,3,Pabay,Saccharina,29/11/2021,29,11,2021,invertebrate_environmental_sample_462,0
38974,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,invertebrate_environmental_sample_462,NA
39509,Pabay_30_1_22_1,1,Pabay,Saccharina,30/01/2022,30,1,2022,invertebrate_environmental_sample_462,NA
40044,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,invertebrate_environmental_sample_462,NA
40579,Pabay_30_1_22_2,2,Pabay,Saccharina,30/01/2022,30,1,2022,invertebrate_environmental_sample_462,NA
41114,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,invertebrate_environmental_sample_462,NA
41649,Pabay_30_1_22_3,3,Pabay,Saccharina,30/01/2022,30,1,2022,invertebrate_environmental_sample_462,NA
42184,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,invertebrate_environmental_sample_462,0
42719,Pabay_30_10_21_1,1,Pabay,Saccharina,30/10/2021,30,10,2021,invertebrate_environmental_sample_462,0
43254,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,invertebrate_environmental_sample_462,0
43789,Pabay_30_10_21_2,2,Pabay,Saccharina,30/10/2021,30,10,2021,invertebrate_environmental_sample_462,0
44324,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,invertebrate_environmental_sample_462,0
44859,Pabay_30_10_21_3,3,Pabay,Saccharina,30/10/2021,30,10,2021,invertebrate_environmental_sample_462,0
45394,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,invertebrate_environmental_sample_462,0
45929,Pabay_30_6_22_1,1,Pabay,Saccharina,30/06/2022,30,6,2022,invertebrate_environmental_sample_462,0
46464,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,invertebrate_environmental_sample_462,0
46999,Pabay_30_6_22_2,2,Pabay,Saccharina,30/06/2022,30,6,2022,invertebrate_environmental_sample_462,0
47534,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,invertebrate_environmental_sample_462,0
48069,Pabay_30_6_22_3,3,Pabay,Saccharina,30/06/2022,30,6,2022,invertebrate_environmental_sample_462,0
48604,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,invertebrate_environmental_sample_462,0
49139,Pabay_30_7_22_1,1,Pabay,Saccharina,30/07/2022,30,7,2022,invertebrate_environmental_sample_462,0
49674,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,invertebrate_environmental_sample_462,0
50209,Pabay_30_7_22_2,2,Pabay,Saccharina,30/07/2022,30,7,2022,invertebrate_environmental_sample_462,0
50744,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,invertebrate_environmental_sample_462,0
51279,Pabay_30_7_22_3,3,Pabay,Saccharina,30/07/2022,30,7,2022,invertebrate_environmental_sample_462,0
51814,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,invertebrate_environmental_sample_462,0
52349,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,invertebrate_environmental_sample_462,0
52884,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,invertebrate_environmental_sample_462,0
53419,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,invertebrate_environmental_sample_462,0
53954,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,invertebrate_environmental_sample_462,0
54489,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,invertebrate_environmental_sample_462,0
55024,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,invertebrate_environmental_sample_462,0
55559,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,invertebrate_environmental_sample_462,0
56094,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,invertebrate_environmental_sample_462,0
56629,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,invertebrate_environmental_sample_462,0
57164,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,invertebrate_environmental_sample_462,0
57699,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,invertebrate_environmental_sample_462,0
58234,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,invertebrate_environmental_sample_462,0
58769,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,invertebrate_environmental_sample_462,0
59304,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,invertebrate_environmental_sample_462,0
59839,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,invertebrate_environmental_sample_462,0
60374,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,invertebrate_environmental_sample_462,0.009149801
60909,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,invertebrate_environmental_sample_462,0.009149801
61444,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
61979,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
62514,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
63049,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
63584,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
64119,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
64654,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
65189,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
65724,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
66259,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_462,0
66794,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
67329,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
67864,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
68399,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
68934,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
69469,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,invertebrate_environmental_sample_462,0
456,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,invertebrate_environmental_sample_464,0
991,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,invertebrate_environmental_sample_464,0
1526,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,invertebrate_environmental_sample_464,0
2061,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,invertebrate_environmental_sample_464,0
2596,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,invertebrate_environmental_sample_464,0
3131,Pabay_10_12_21_3,3,Pabay,Saccharina,10/12/2021,10,12,2021,invertebrate_environmental_sample_464,0
3666,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,invertebrate_environmental_sample_464,0
4201,Pabay_10_4_22_1,1,Pabay,Saccharina,10/04/2022,10,4,2022,invertebrate_environmental_sample_464,0
4736,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,invertebrate_environmental_sample_464,0
5271,Pabay_10_4_22_2,2,Pabay,Saccharina,10/04/2022,10,4,2022,invertebrate_environmental_sample_464,0
5806,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,invertebrate_environmental_sample_464,0
6341,Pabay_10_4_22_3,3,Pabay,Saccharina,10/04/2022,10,4,2022,invertebrate_environmental_sample_464,0
6876,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,invertebrate_environmental_sample_464,0
7411,Pabay_13_11_21_1,1,Pabay,Saccharina,13/11/2021,13,11,2021,invertebrate_environmental_sample_464,0
7946,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,invertebrate_environmental_sample_464,0
8481,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,invertebrate_environmental_sample_464,0
9016,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,invertebrate_environmental_sample_464,0
9551,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,invertebrate_environmental_sample_464,0
10086,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,invertebrate_environmental_sample_464,0
10621,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,invertebrate_environmental_sample_464,0
11156,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,invertebrate_environmental_sample_464,0
11691,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,invertebrate_environmental_sample_464,0
12226,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,invertebrate_environmental_sample_464,0
12761,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,invertebrate_environmental_sample_464,0
13296,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_464,0
13831,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_464,0
14366,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_464,0
14901,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_464,0
15436,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,invertebrate_environmental_sample_464,0
15971,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,invertebrate_environmental_sample_464,0
16506,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,invertebrate_environmental_sample_464,0
17041,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,invertebrate_environmental_sample_464,0
17576,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,invertebrate_environmental_sample_464,0
