,tag_no.x,tag_colour,sea_id,rock_no,origin,tag_color,tag_no.y,rock_number,date,longest_blade,collected_from,biofouling_removed_14_5_25,no_blades,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,sp,colony_length_max,colony_area,no_h,no_m,no_long_m
6919,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6920,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6921,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6922,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6923,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6924,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6925,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6926,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6927,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6928,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6929,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6930,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6931,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6932,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6933,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6934,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6935,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,16,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6936,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6937,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6938,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6939,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6940,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6941,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6942,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6943,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6944,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6945,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6946,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,8,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6947,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6948,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6949,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6950,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6951,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6952,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6953,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6954,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6955,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6956,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6957,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6958,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6959,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6960,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6961,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6962,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6963,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,30,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6964,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,NA,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
6965,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6966,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6967,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6968,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6969,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6970,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6971,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6972,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6973,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6974,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6975,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6976,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6977,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6978,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6979,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6980,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6981,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,16,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6982,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6983,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6984,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6985,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6986,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6987,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6988,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6989,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6990,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6991,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6992,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,8,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6993,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6994,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6995,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6996,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6997,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6998,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
6999,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7000,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7001,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7002,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7003,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7004,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7005,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7006,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7007,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7008,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7009,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,30,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7010,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,NA,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
7011,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7012,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7013,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7014,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7015,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7016,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7017,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7018,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7019,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7020,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7021,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7022,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7023,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7024,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7025,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7026,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7027,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,16,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7028,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7029,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7030,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7031,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7032,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,20,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7033,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7034,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7035,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7036,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7037,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7038,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,8,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7039,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,18,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7040,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7041,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7042,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,21,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7043,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,13,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7044,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7045,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7046,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7047,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7048,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7049,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,12,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7050,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7051,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7052,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,17,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7053,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,10,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7054,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7055,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,30,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7056,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,NA,,,NA,NA,NA,5,,,,,12/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
7057,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7058,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.6,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7059,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.5,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7060,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,1,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7061,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.3,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7062,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.7,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7063,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.8,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7064,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7065,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,2,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7066,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,0.53,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7067,178notag,,,,Kilchoan_young,,NA,NA,4_12_2025,22,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7068,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7069,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,23,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7070,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,11,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
7071,178notag,,,,Kilchoan_young,,NA,NA,16_2_2025,9,,,NA,NA,NA,5,,,,,12/06/2025,NA,,y,base,NA,,,NA,,3,NA
