rank,tag_no_x,tag_color,seaweed_id,age,rock_no_x,epibiont_sampling_date,blade_length,notes,blade_side,blade_zone,blade_no,species,colony_length_max,colony_area,species_count,set_date,origin,biofouling_removed_14_5_25,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5
1158,30,Blue,AB30,adult,NA,02/07/2025,200,,y,middle,NA,Spirobranchus,,NA,9,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1159,30,Blue,AB30,adult,NA,04/06/2025,200,,x,middle,NA,Hydrozoa,0.5,NA,1,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1160,30,Blue,AB30,adult,NA,04/06/2025,200,,x,tip,NA,Hydrozoa,0.1,NA,5,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1161,30,Blue,AB30,adult,NA,04/06/2025,200,,y,middle,NA,Hydrozoa,1,NA,1,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1162,30,Blue,AB30,adult,NA,04/06/2025,200,,y,tip,NA,Hydrozoa,1,NA,4,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1163,30,Blue,AB30,adult,NA,04/06/2025,200,,x,middle,NA,Membranipora,0.5,0.196349541,4,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1164,30,Blue,AB30,adult,NA,04/06/2025,200,,x,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1165,30,Blue,AB30,adult,NA,04/06/2025,200,,x,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1166,30,Blue,AB30,adult,NA,04/06/2025,200,,x,middle,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1167,30,Blue,AB30,adult,NA,04/06/2025,200,,x,tip,NA,Membranipora,0.2,0.031415927,1,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1168,30,Blue,AB30,adult,NA,04/06/2025,200,,y,middle,NA,Membranipora,1,0.785398163,4,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1169,30,Blue,AB30,adult,NA,04/06/2025,200,,y,middle,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1170,30,Blue,AB30,adult,NA,04/06/2025,200,,y,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1171,30,Blue,AB30,adult,NA,04/06/2025,200,,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1172,30,Blue,AB30,adult,NA,04/06/2025,200,,x,middle,NA,Pilosa,0.5,0.130899694,2,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1173,30,Blue,AB30,adult,NA,04/06/2025,200,,x,middle,NA,Pilosa,0.3,0.04712389,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1174,30,Blue,AB30,adult,NA,04/06/2025,200,,x,tip,NA,Pilosa,0.1,0.005235988,2,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1175,30,Blue,AB30,adult,NA,04/06/2025,200,,x,tip,NA,Pilosa,0.2,0.020943951,,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1176,30,Blue,AB30,adult,NA,04/06/2025,200,,y,tip,NA,Pilosa,1,0.523598776,1,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1177,30,Blue,AB30,adult,NA,02/07/2025,200,,x,base,NA,Spirobranchus,,NA,5,12_5_2025,farland,bryo=11;hydro=37,NA,6,4,High,P,62,134
1178,31,Blue,AB31,adult,NA,02/07/2025,240,,x,base,NA,Hydrozoa,,NA,4,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1179,31,Blue,AB31,adult,NA,02/07/2025,240,,x,tip,NA,Hydrozoa,,NA,10,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1180,31,Blue,AB31,adult,NA,02/07/2025,240,,y,tip,NA,Hydrozoa,,NA,20,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1181,31,Blue,AB31,adult,NA,02/07/2025,240,,x,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1182,31,Blue,AB31,adult,NA,02/07/2025,240,,x,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1183,31,Blue,AB31,adult,NA,02/07/2025,240,,x,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1184,31,Blue,AB31,adult,NA,02/07/2025,240,,x,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1185,31,Blue,AB31,adult,NA,02/07/2025,240,,x,base,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1186,31,Blue,AB31,adult,NA,02/07/2025,240,,x,middle,NA,Membranipora,1,0.785398163,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1187,31,Blue,AB31,adult,NA,02/07/2025,240,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1188,31,Blue,AB31,adult,NA,02/07/2025,240,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1189,31,Blue,AB31,adult,NA,02/07/2025,240,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1190,31,Blue,AB31,adult,NA,02/07/2025,240,,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1191,31,Blue,AB31,adult,NA,02/07/2025,240,,x,tip,NA,Membranipora,2,3.141592654,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1192,31,Blue,AB31,adult,NA,02/07/2025,240,,y,base,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1193,31,Blue,AB31,adult,NA,02/07/2025,240,,y,base,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1194,31,Blue,AB31,adult,NA,02/07/2025,240,,y,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1195,31,Blue,AB31,adult,NA,02/07/2025,240,,y,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1196,31,Blue,AB31,adult,NA,02/07/2025,240,,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1197,31,Blue,AB31,adult,NA,02/07/2025,240,,y,tip,NA,Membranipora,2,3.141592654,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1198,31,Blue,AB31,adult,NA,02/07/2025,240,,y,tip,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1199,31,Blue,AB31,adult,NA,02/07/2025,240,,y,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1200,31,Blue,AB31,adult,NA,02/07/2025,240,,y,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1201,31,Blue,AB31,adult,NA,02/07/2025,240,,y,tip,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1202,31,Blue,AB31,adult,NA,02/07/2025,240,,y,tip,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1203,31,Blue,AB31,adult,NA,02/07/2025,240,,x,middle,NA,Pilosa,0.2,0.020943951,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1204,31,Blue,AB31,adult,NA,02/07/2025,240,,x,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1205,31,Blue,AB31,adult,NA,02/07/2025,240,,x,tip,NA,Pilosa,1,0.523598776,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1206,31,Blue,AB31,adult,NA,02/07/2025,240,,x,tip,NA,Pilosa,1,0.523598776,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1207,31,Blue,AB31,adult,NA,02/07/2025,240,,y,base,NA,Pilosa,2.5,3.272492347,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1208,31,Blue,AB31,adult,NA,02/07/2025,240,,,,NA,Pilosa,1,0.523598776,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1209,31,Blue,AB31,adult,NA,02/07/2025,240,,x,base,NA,Spirobranchus,,NA,3,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1210,31,Blue,AB31,adult,NA,02/07/2025,240,,x,middle,NA,Spirobranchus,,NA,12,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1211,31,Blue,AB31,adult,NA,02/07/2025,240,,x,tip,NA,Spirobranchus,,NA,1,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1212,31,Blue,AB31,adult,NA,02/07/2025,240,,y,middle,NA,Spirobranchus,,NA,6,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1213,31,Blue,AB31,adult,NA,02/07/2025,240,,y,tip,NA,Spirobranchus,,NA,5,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1214,31,Blue,AB31,adult,NA,04/06/2025,240,,x,tip,NA,Hydrozoa,0.3,NA,10,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1215,31,Blue,AB31,adult,NA,04/06/2025,240,,y,tip,NA,Hydrozoa,0.4,NA,4,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1216,31,Blue,AB31,adult,NA,04/06/2025,240,,x,middle,NA,Membranipora,0.8,0.502654825,2,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1217,31,Blue,AB31,adult,NA,04/06/2025,240,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1218,31,Blue,AB31,adult,NA,04/06/2025,240,,x,tip,NA,Membranipora,0.3,0.070685835,2,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1219,31,Blue,AB31,adult,NA,04/06/2025,240,,x,tip,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1220,31,Blue,AB31,adult,NA,04/06/2025,240,,y,tip,NA,Membranipora,0.4,0.125663706,4,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1221,31,Blue,AB31,adult,NA,04/06/2025,240,,y,tip,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1222,31,Blue,AB31,adult,NA,04/06/2025,240,,y,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1223,31,Blue,AB31,adult,NA,04/06/2025,240,,y,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1224,31,Blue,AB31,adult,NA,04/06/2025,240,,x,tip,NA,Pilosa,0.5,0.130899694,1,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1225,31,Blue,AB31,adult,NA,04/06/2025,240,,y,tip,NA,Pilosa,0.4,0.083775804,1,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1226,31,Blue,AB31,adult,NA,12/06/2025,240,,y,middle,NA,Hydrozoa,1.8,NA,4,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1227,31,Blue,AB31,adult,NA,12/06/2025,240,,y,tip,NA,Hydrozoa,0.5,NA,20,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1228,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1229,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1230,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1231,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1232,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1233,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1234,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1235,31,Blue,AB31,adult,NA,12/06/2025,240,,x,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1236,31,Blue,AB31,adult,NA,12/06/2025,240,,x,tip,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1237,31,Blue,AB31,adult,NA,12/06/2025,240,,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1238,31,Blue,AB31,adult,NA,12/06/2025,240,,x,tip,NA,Membranipora,0.6,0.282743339,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1239,31,Blue,AB31,adult,NA,12/06/2025,240,,x,tip,NA,Membranipora,0.8,0.502654825,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1240,31,Blue,AB31,adult,NA,12/06/2025,240,,y,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1241,31,Blue,AB31,adult,NA,12/06/2025,240,,y,tip,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1242,31,Blue,AB31,adult,NA,12/06/2025,240,,y,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1243,31,Blue,AB31,adult,NA,12/06/2025,240,,y,tip,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1244,31,Blue,AB31,adult,NA,12/06/2025,240,,y,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1245,31,Blue,AB31,adult,NA,12/06/2025,240,,y,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1246,31,Blue,AB31,adult,NA,12/06/2025,240,,y,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1247,31,Blue,AB31,adult,NA,12/06/2025,240,,y,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1248,31,Blue,AB31,adult,NA,12/06/2025,240,,y,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1249,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1250,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Pilosa,0.5,0.130899694,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1251,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1252,31,Blue,AB31,adult,NA,12/06/2025,240,,x,tip,NA,Pilosa,1,0.523598776,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1253,31,Blue,AB31,adult,NA,12/06/2025,240,,y,middle,NA,Pilosa,1.8,1.696460033,,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1254,31,Blue,AB31,adult,NA,12/06/2025,240,,x,middle,NA,Spirobranchus,1,NA,3,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1255,31,Blue,AB31,adult,NA,12/06/2025,240,,y,base,NA,Spirobranchus,,NA,4,12_5_2025,farland,"bryo=29;hydro=74,blueRay_limpet=1",NA,7,3,Low,C,63,152
1256,32,Blue,AB32,adult,NA,04/06/2025,120,,x,tip,NA,Membranipora,1,0.785398163,2,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1257,32,Blue,AB32,adult,NA,04/06/2025,120,,y,middle,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1258,32,Blue,AB32,adult,NA,04/06/2025,120,,x,middle,NA,Spirobranchus,,NA,1,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1259,32,Blue,AB32,adult,NA,12/06/2025,120,,y,tip,NA,Hydrozoa,,NA,2,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1260,32,Blue,AB32,adult,NA,12/06/2025,120,,x,middle,NA,Membranipora,0.9,0.636172512,,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1261,32,Blue,AB32,adult,NA,12/06/2025,120,,x,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1262,32,Blue,AB32,adult,NA,12/06/2025,120,,y,middle,NA,Pilosa,0.4,0.083775804,,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1263,32,Blue,AB32,adult,NA,12/06/2025,120,,x,middle,NA,Spirobranchus,0.9,NA,2,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1264,32,Blue,AB32,adult,NA,12/06/2025,120,,y,base,NA,Spirobranchus,,NA,2,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1265,32,Blue,AB32,adult,NA,12/06/2025,120,,y,middle,NA,Spirobranchus,0.4,NA,6,12_5_2025,farland,clean,NA,5,7,Low,N,64,117
1266,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,middle,NA,Hydrozoa,1,NA,4,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1267,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,y,middle,NA,Hydrozoa,0.3,NA,2,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1268,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,y,tip,NA,Hydrozoa,0.8,NA,4,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1269,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,base,NA,Membranipora,1,0.785398163,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1270,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,base,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1271,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,base,NA,Membranipora,0.9,0.636172512,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1272,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,middle,NA,Membranipora,1.5,1.767145868,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1273,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,middle,NA,Membranipora,0.6,0.282743339,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1274,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,middle,NA,Membranipora,0.6,0.282743339,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1275,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1276,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,tip,NA,Membranipora,1,0.785398163,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1277,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,tip,NA,Membranipora,0.8,0.502654825,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1278,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,y,middle,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1279,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,y,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1280,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,base,NA,Pilosa,1.3,0.884881931,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1281,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,middle,NA,Pilosa,1,0.523598776,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1282,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,middle,NA,Pilosa,0.9,0.424115008,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1283,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,tip,NA,Pilosa,1.5,1.178097245,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1284,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,tip,NA,Pilosa,1.9,1.89019158,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1285,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,tip,NA,Pilosa,1.2,0.753982237,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1286,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,y,tip,NA,Pilosa,1.4,1.0262536,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1287,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,y,tip,NA,Pilosa,0.8,0.335103216,,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1288,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,base,NA,Spirobranchus,1,NA,1,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1289,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,middle,NA,Spirobranchus,1,NA,5,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1290,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,x,tip,NA,Spirobranchus,1.5,NA,1,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1291,34,Green,AG34,adult,NA,12/06/2025,66,tag detached110,y,middle,NA,Spirobranchus,0.3,NA,3,12_5_2025,farland,clean,NA,7,7,Low,C,66,157
1292,35,Green,AG35,adult,NA,12/06/2025,65,tag detached80,y,tip,NA,Hydrozoa,0.1,NA,1,12_5_2025,farland,clean,NA,5,2,High,N,67,118
1293,35,Green,AG35,adult,NA,12/06/2025,65,tag detached80,x,middle,NA,Membranipora,0.2,0.031415927,,12_5_2025,farland,clean,NA,5,2,High,N,67,118
1294,35,Green,AG35,adult,NA,12/06/2025,65,tag detached80,x,tip,NA,Membranipora,0.5,0.196349541,,12_5_2025,farland,clean,NA,5,2,High,N,67,118
1295,35,Green,AG35,adult,NA,12/06/2025,65,tag detached80,x,tip,NA,Membranipora,0.3,0.070685835,,12_5_2025,farland,clean,NA,5,2,High,N,67,118
1296,35,Green,AG35,adult,NA,12/06/2025,65,tag detached80,x,tip,NA,Membranipora,0.4,0.125663706,,12_5_2025,farland,clean,NA,5,2,High,N,67,118
1297,35,Green,AG35,adult,NA,12/06/2025,65,tag detached80,y,tip,NA,Pilosa,0.1,0.005235988,,12_5_2025,farland,clean,NA,5,2,High,N,67,118
1298,35,Green,AG35,adult,NA,12/06/2025,65,tag detached80,x,middle,NA,Spirobranchus,0.2,NA,1,12_5_2025,farland,clean,NA,5,2,High,N,67,118
1299,35,Green,AG35,adult,NA,12/06/2025,65,tag detached80,y,middle,NA,Spirobranchus,,NA,5,12_5_2025,farland,clean,NA,5,2,High,N,67,118
1300,36,Green,AG36,adult,NA,04/06/2025,175,tag detached_160cm,y,middle,NA,Membranipora,0.5,0.196349541,1,12_5_2025,farland,hydro=37;bryo=1;donut=1;maerl=1,NA,6,5,Low,P,68,132
