tag_no_x,tag_colour,seaweed_id,rock_no,age,epibiont_sampling,blade_length_pre_experiment,blade_length_in_experiment,notes,origin,tag_no_y,rock_number,date,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,tag_no_x,tag_colour,origin_kelp,biofouling_removed_14_5_25,,blade_length_pre_experiment,blade_length_in_experiment,,rank_of_blade_on_rock,,no_young_blades_per_rock,swab_prior_enrichment,swab_after_ernichment_16_5,blade_side,blade_zone,species,bryozoan_colony_length_max,bryozoan_colony_area,hydrozoan_counts,spirobranchus_counts
1,white,AW1,NA,old,04/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,middle,Pilosa,0.3,0.04712389,,
1,white,AW1,NA,old,04/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,84,120,y,middle,Spirobranchus,,,,3
1,white,AW1,NA,old,04/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,middle,Membranipora,0.2,0.031415927,,
1,white,AW1,NA,old,04/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,tip,Membranipora,0.3,0.070685835,,
1,white,AW1,NA,old,04/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,tip,Membranipora,0.3,0.070685835,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,base,,,NA,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,middle,Pilosa,0.4,0.083775804,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,middle,Membranipora,0.3,0.070685835,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,middle,Membranipora,0.2,0.031415927,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,middle,Membranipora,0.1,0.007853982,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,tip,Pilosa,1,0.523598776,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,tip,Membranipora,0.4,0.125663706,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,84,120,y,tip,Spirobranchus,,NA,,1
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,base,Membranipora,0.2,0.031415927,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,middle,Pilosa,1.3,0.884881931,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,middle,Pilosa,0.8,0.335103216,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,middle,Pilosa,0.6,0.188495559,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,,,,,,y,tip,Obelia,NA,NA,1,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,tip,Membranipora,0.4,0.125663706,,
1,white,AW1,NA,old,12/06/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,tip,Membranipora,0.4,0.125663706,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,base,Membranipora,0.1,0.007853982,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,base,Membranipora,0.1,0.007853982,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,x,base,Membranipora,0.1,0.007853982,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,middle,Spirobranchus,,,,2
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,base,Membranipora,0.4,0.125663706,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,base,Membranipora,0.4,0.125663706,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,base,Membranipora,0.2,0.031415927,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,base,Pilosa,0.2,0.020943951,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,base,Pilosa,1.5,1.178097245,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,base,Spirobranchus,,,,4
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,base,Membranipora,0.1,0.007853982,,
1,white,AW1,NA,old,02/07/2025,130,,,Adult_local,1,,13_5_2025,,2,6,High,P,1,white,FSC slip,,,130,,,NA,,,81,121,y,base,Obelia,NA,NA,4,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,base,Membranipora,1,0.785398163,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,base,Membranipora,0.8,0.502654825,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,middle,Membranipora,1.2,1.130973355,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,middle,Membranipora,0.2,0.031415927,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,tip,Membranipora,0.4,0.125663706,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,tip,Membranipora,0.2,0.031415927,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,tip,Membranipora,0.4,0.125663706,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,tip,Membranipora,0.5,0.196349541,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,y,base,,,NA,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,81,121,x,base,Spirobranchus,,NA,,4
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,y,middle,Membranipora,0.2,0.031415927,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,81,121,y,base,Spirobranchus,,,,16
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,y,tip,Membranipora,0.4,0.125663706,,
10,white,AW10,NA,old,04/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,y,tip,Membranipora,0.2,0.031415927,,
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,,,,9,103,y,middle,Spirobranchus,,,,1
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,,,,,,x,base,Obelia,NA,NA,1,
10,white,AW10,NA,old,12/06/2025,123,,tip missing ,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,base,Membranipora,0.2,0.031415927,,
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,base,Membranipora,0.1,0.007853982,,
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,,,,,,x,middle,Obelia,NA,NA,6,
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,middle,Membranipora,2.5,4.908738521,,
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,middle,Membranipora,0.1,0.007853982,,
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,x,middle,Membranipora,0.1,0.007853982,,
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,y,tip,Spirobranchus,,,,2
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,y,base,Membranipora,1,0.785398163,,
10,white,AW10,NA,old,12/06/2025,123,,,Adult_local,10,,27_4_2025,3,1,5,Low,N,10,white,FSC slip,,,123,,,NA,,,9,103,y,middle,Obelia,NA,NA,3,
11,white,AW11,NA,old,04/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,base,Membranipora,0.8,0.502654825,,
11,white,AW11,NA,old,04/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,,,,,,x,middle,Obelia,NA,NA,4,
11,white,AW11,NA,old,04/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,middle,Membranipora,0.3,0.070685835,,
11,white,AW11,NA,old,04/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,middle,Membranipora,0.3,0.070685835,,
11,white,AW11,NA,old,04/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,middle,Membranipora,0.3,0.070685835,,
11,white,AW11,NA,old,04/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,,,x,base,Spirobranchus,,,,2
11,white,AW11,NA,old,04/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,base,Membranipora,2,3.141592654,,
11,white,AW11,NA,old,04/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,middle,Membranipora,0.2,0.031415927,,
11,white,AW11,NA,old,04/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,middle,Membranipora,0.1,0.007853982,,
5,red,AR5,NA,old,12/06/2025,64,,,Adult_local,5,,27_4_2025,2,3,6,High,C,5,red,FSC slip,,,64,,,NA,,,14,148,y,tip,Spirobranchus,,,,1
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,,,,,,x,base,Obelia,NA,NA,4,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,base,Membranipora,1.5,1.767145868,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,9,103,y,base,Spirobranchus,,,,1
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,middle,Membranipora,0.2,0.031415927,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,middle,Membranipora,0.3,0.070685835,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,middle,Membranipora,0.3,0.070685835,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,tip,Spirobranchus,,NA,,2
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,tip,Membranipora,0.5,0.196349541,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,tip,Membranipora,0.4,0.125663706,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,base,,,NA,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,middle,Membranipora,1,0.785398163,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,middle,Membranipora,1,0.785398163,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,middle,Membranipora,0.2,0.031415927,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,middle,Membranipora,0.1,0.007853982,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,middle,Membranipora,0.1,0.007853982,,
11,white,AW11,NA,old,12/06/2025,150,,1 x ascidian,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,x,middle,Spirobranchus,,,,3
11,white,AW11,NA,old,12/06/2025,150,,1 x ascidian,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,tip,Pilosa,1.2,0.753982237,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,tip,Membranipora,0.2,0.031415927,,
11,white,AW11,NA,old,12/06/2025,150,,,Adult_local,11,,27_4_2025,3,3,2,High,C,11,white,FSC slip,,,150,,,NA,,,4,150,y,tip,Membranipora,0.2,0.031415927,,
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,4,150,x,tip,Spirobranchus,,,,2
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,x,base,Membranipora,1.5,1.767145868,,
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,x,middle,Membranipora,0.8,0.502654825,,
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,,,,,,x,tip,Obelia,NA,NA,2,
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,x,tip,Membranipora,0.5,0.196349541,,
,Orange_yellow,YO05,5,young,12/06/2025,,15,,,,,,5,2,2,High,P,,Orange_yellow,marivate_kilchoan,,,130,,,NA,,,7,127,y,base,,na,NA,,
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,4,150,y,tip,Spirobranchus,,,,1
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,middle,Membranipora,0.2,0.031415927,,
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,middle,Membranipora,0.2,0.031415927,,
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,tip,Pilosa,0.5,0.130899694,,
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,tip,Membranipora,0.4,0.125663706,,
12,white,AW12,NA,old,04/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,tip,Membranipora,0.5,0.196349541,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,x,base,Spirobranchus,,,,2
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,x,base,Membranipora,1,0.785398163,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,,,,7,127,y,middle,Spirobranchus,,,,1
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,,,,,,x,middle,Obelia,NA,NA,1,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,x,middle,Membranipora,2,3.141592654,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,x,middle,Membranipora,2,3.141592654,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,x,tip,Obelia,NA,NA,3,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,x,base,Spirobranchus,,,,1
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,,,x,middle,Spirobranchus,,,,2
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,middle,Membranipora,4,12.56637061,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,middle,Membranipora,2,3.141592654,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,middle,Membranipora,2,3.141592654,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,middle,Membranipora,2,3.141592654,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,middle,Membranipora,2,3.141592654,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,,,,,,y,tip,Obelia,NA,NA,2,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,tip,Membranipora,0.5,0.196349541,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,tip,Membranipora,0.5,0.196349541,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,tip,Membranipora,0.5,0.196349541,,
12,white,AW12,NA,old,12/06/2025,130,,,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,tip,Membranipora,0.4,0.125663706,,
12,white,AW12,NA,old,12/06/2025,130,,1 blue ray limpet,Adult_local,12,,27_4_2025,3,2,2,High,P,12,white,FSC slip,,,130,,,NA,,,7,127,y,tip,Membranipora,0.2,0.031415927,,
13,white,AW13,NA,old,04/06/2025,140,,,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,x,base,,,NA,,
13,white,AW13,NA,old,04/06/2025,140,,,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,x,middle,Membranipora,0.5,0.196349541,,
13,white,AW13,NA,old,04/06/2025,140,,,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,x,middle,Membranipora,0.8,0.502654825,,
13,white,AW13,NA,old,04/06/2025,140,,,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,x,middle,Membranipora,0.5,0.196349541,,
13,white,AW13,NA,old,04/06/2025,140,,,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,7,127,y,base,Spirobranchus,,NA,,2
13,white,AW13,NA,old,04/06/2025,140,,,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,y,base,,,NA,,
13,white,AW13,NA,old,04/06/2025,140,,,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,y,middle,Membranipora,1.2,1.130973355,,
13,white,AW13,NA,old,04/06/2025,140,,,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,y,middle,Membranipora,1.3,1.327322896,,
13,white,AW13,NA,old,04/06/2025,140,,,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,y,tip,,,NA,,
13,white,AW13,NA,old,12/06/2025,140,,base only,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,7,127,y,middle,Spirobranchus,,,,1
13,white,AW13,NA,old,12/06/2025,140,,base only,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,x,base,Membranipora,1,0.785398163,,
13,white,AW13,NA,old,12/06/2025,140,,base only,Adult_local,13,,27_4_2025,4,1,3,Low,N,13,white,FSC slip,,,140,,,NA,,,1,100,x,tip,Spirobranchus,,NA,,2
14,white,AW14,NA,old,02/07/2025,130,,,Adult_local,14,,27_4_2025,3,3,6,High,C,14,white,FSC slip,glasg,,130,,,NA,,,3,149,x,base,Membranipora,0.2,0.031415927,,
14,white,AW14,NA,old,02/07/2025,130,,,Adult_local,14,,27_4_2025,3,3,6,High,C,14,white,FSC slip,glasg,,130,,,NA,,,3,149,x,base,Membranipora,0.2,0.031415927,,
14,white,AW14,NA,old,02/07/2025,130,,,Adult_local,14,,27_4_2025,3,3,6,High,C,14,white,FSC slip,glasg,,130,,,NA,,,1,100,x,base,Spirobranchus,,,,2
14,white,AW14,NA,old,02/07/2025,130,,,Adult_local,14,,27_4_2025,3,3,6,High,C,14,white,FSC slip,glasg,,130,,,NA,,,3,149,y,base,Membranipora,0.1,0.007853982,,
14,white,AW14,NA,old,02/07/2025,130,,,Adult_local,14,,27_4_2025,3,3,6,High,C,14,white,FSC slip,glasg,,130,,,NA,,,3,149,y,base,Membranipora,0.1,0.007853982,,
14,white,AW14,NA,old,02/07/2025,130,,,Adult_local,14,,27_4_2025,3,3,6,High,C,14,white,FSC slip,glasg,,130,,,NA,,,3,149,y,base,Membranipora,0.1,0.007853982,,
14,white,AW14,NA,old,02/07/2025,130,,,Adult_local,14,,27_4_2025,3,3,6,High,C,14,white,FSC slip,glasg,,130,,,NA,,,1,100,y,,Spirobranchus,,NA,,2
15,white,AW15,NA,old,04/06/2025,115,,,Adult_local,15,,27_4_2025,3,3,7,Low,C,15,white,FSC slip,,,115,,,NA,,,10,144,x,base,,,NA,,
15,white,AW15,NA,old,04/06/2025,115,,,Adult_local,15,,27_4_2025,3,3,7,Low,C,15,white,FSC slip,,,115,,,NA,,,10,144,x,middle,Membranipora,0.2,0.031415927,,
15,white,AW15,NA,old,04/06/2025,115,,,Adult_local,15,,27_4_2025,3,3,7,Low,C,15,white,FSC slip,,,115,,,NA,,,10,144,x,middle,Membranipora,0.1,0.007853982,,
15,white,AW15,NA,old,04/06/2025,115,,,Adult_local,15,,27_4_2025,3,3,7,Low,C,15,white,FSC slip,,,115,,,NA,,,10,144,x,tip,Membranipora,0.4,0.125663706,,
15,white,AW15,NA,old,04/06/2025,115,,,Adult_local,15,,27_4_2025,3,3,7,Low,C,15,white,FSC slip,,,115,,,NA,,,10,144,x,tip,Membranipora,0.3,0.070685835,,
15,white,AW15,NA,old,04/06/2025,115,,,Adult_local,15,,27_4_2025,3,3,7,Low,C,15,white,FSC slip,,,115,,,NA,,,10,144,y,base,,,NA,,
