,tag_no.x,tag_colour,seaweed_id,rock_no,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,sp,colony_length_max,colony_area,no_h,no_m,no_long_m,tank,origin,tag_color,tag_no.y,rock_number,date,longest_blade,collected_from,biofouling_removed_14_5_25,no_blades,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5
1282,,orange_yellow,YO11,11,04/06/2025,66,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1283,,orange_yellow,YO11,11,04/06/2025,NA,,,,2,mm,1.3,1.327322896,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1284,,orange_yellow,YO11,11,04/06/2025,NA,,,,2,mm,1.3,1.327322896,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1285,,orange_yellow,YO11,11,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1286,,orange_yellow,YO11,11,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1287,,orange_yellow,YO11,11,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1288,,orange_yellow,YO11,11,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1289,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1290,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1291,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1292,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1293,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1294,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1295,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1296,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1297,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1298,,orange_yellow,YO11,11,12/06/2025,60,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1299,,orange_yellow,YO11,11,12/06/2025,30,,,,2,mm,3,7.068583471,,3,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1300,,orange_yellow,YO11,11,12/06/2025,30,,,,2,mm,3,7.068583471,,3,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1301,,orange_yellow,YO11,11,12/06/2025,60,,,,1,ep,1,0.523598776,1,5,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1302,,orange_yellow,YO11,11,12/06/2025,60,,,,1,ep,1,0.523598776,1,5,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1303,,orange_yellow,YO11,11,12/06/2025,60,,,,1,ep,1,0.523598776,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1304,,orange_yellow,YO11,11,12/06/2025,60,,,,1,ep,1,0.523598776,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1305,,orange_yellow,YO11,11,12/06/2025,30,,,,2,ep,1.3,0.884881931,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1306,,orange_yellow,YO11,11,12/06/2025,30,,,,2,ep,1.3,0.884881931,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1307,,orange_yellow,YO11,11,12/06/2025,30,,,,2,ep,1,0.523598776,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1308,,orange_yellow,YO11,11,12/06/2025,30,,,,2,ep,1,0.523598776,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1309,,orange_yellow,YO11,11,12/06/2025,35,,,,3,,,NA,,2,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1310,,orange_yellow,YO11,11,12/06/2025,35,,,,3,,,NA,,2,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1311,,orange_yellow,YO11,11,12/06/2025,25,,,,4,,,NA,,2,NA,NA,Kilchoan_young,Orange_yellow,NA,11,12_5_2025,62,marivate_kilchoan,,4,7,1,4,High,N,26,160
1312,,orange_yellow,YO11,11,12/06/2025,25,,,,4,,,NA,,2,NA,NA,Kilchoan_young,Orange_yellow,NA,11,27_4_2025,30,marivate_kilchoan,,4,7,NA,NA,,,26,
1313,,orange_yellow,YO12,12,04/06/2025,50,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,12_5_2025,39,marivate_kilchoan,,7,7,2,6,High,P,25,169
1314,,orange_yellow,YO12,12,04/06/2025,50,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,27_4_2025,27,marivate_kilchoan,,7,7,NA,NA,,,25,
1315,,orange_yellow,YO12,12,04/06/2025,50,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,12_5_2025,39,marivate_kilchoan,,7,7,2,6,High,P,25,169
1316,,orange_yellow,YO12,12,04/06/2025,50,,,,1,mm,0.2,0.031415927,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,27_4_2025,27,marivate_kilchoan,,7,7,NA,NA,,,25,
1317,,orange_yellow,YO12,12,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,12_5_2025,39,marivate_kilchoan,,7,7,2,6,High,P,25,169
1318,,orange_yellow,YO12,12,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,27_4_2025,27,marivate_kilchoan,,7,7,NA,NA,,,25,
1319,,orange_yellow,YO12,12,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,12_5_2025,39,marivate_kilchoan,,7,7,2,6,High,P,25,169
1320,,orange_yellow,YO12,12,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,27_4_2025,27,marivate_kilchoan,,7,7,NA,NA,,,25,
1321,,orange_yellow,YO12,12,04/06/2025,NA,,,,2,mm,0.8,0.502654825,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,12_5_2025,39,marivate_kilchoan,,7,7,2,6,High,P,25,169
1322,,orange_yellow,YO12,12,04/06/2025,NA,,,,2,mm,0.8,0.502654825,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,27_4_2025,27,marivate_kilchoan,,7,7,NA,NA,,,25,
1323,,orange_yellow,YO12,12,12/06/2025,25,,,,4,mm,1,0.785398163,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,12_5_2025,39,marivate_kilchoan,,7,7,2,6,High,P,25,169
1324,,orange_yellow,YO12,12,12/06/2025,25,,,,4,mm,1,0.785398163,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,27_4_2025,27,marivate_kilchoan,,7,7,NA,NA,,,25,
1325,,orange_yellow,YO12,12,12/06/2025,45,,,,1,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,12_5_2025,39,marivate_kilchoan,,7,7,2,6,High,P,25,169
1326,,orange_yellow,YO12,12,12/06/2025,45,,,,1,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,12,27_4_2025,27,marivate_kilchoan,,7,7,NA,NA,,,25,
1327,,orange_yellow,YO12,12,12/06/2025,NA,,,,2,,,NA,,3,NA,NA,Kilchoan_young,Orange_yellow,NA,12,12_5_2025,39,marivate_kilchoan,,7,7,2,6,High,P,25,169
1328,,orange_yellow,YO12,12,12/06/2025,NA,,,,2,,,NA,,3,NA,NA,Kilchoan_young,Orange_yellow,NA,12,27_4_2025,27,marivate_kilchoan,,7,7,NA,NA,,,25,
1329,,orange_yellow,YO12,12,12/06/2025,24,,,,3,,,NA,,2,NA,NA,Kilchoan_young,Orange_yellow,NA,12,12_5_2025,39,marivate_kilchoan,,7,7,2,6,High,P,25,169
1330,,orange_yellow,YO12,12,12/06/2025,24,,,,3,,,NA,,2,NA,NA,Kilchoan_young,Orange_yellow,NA,12,27_4_2025,27,marivate_kilchoan,,7,7,NA,NA,,,25,
1331,,orange_yellow,YO13,13,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,4,NA,NA,Kilchoan_young,Orange_yellow,NA,13,12_5_2025,55,marivate_kilchoan,,7,7,3,7,Low,C,28,179
1332,,orange_yellow,YO13,13,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,4,NA,NA,Kilchoan_young,Orange_yellow,NA,13,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,28,
1333,,orange_yellow,YO13,13,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,4,NA,NA,Kilchoan_young,Orange_yellow,NA,13,12_5_2025,55,marivate_kilchoan,,7,7,3,7,Low,C,28,179
1334,,orange_yellow,YO13,13,04/06/2025,NA,,,,2,mm,0.1,0.007853982,,4,NA,NA,Kilchoan_young,Orange_yellow,NA,13,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,28,
1335,,orange_yellow,YO13,13,04/06/2025,53,,,,1,,,NA,1,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,13,12_5_2025,55,marivate_kilchoan,,7,7,3,7,Low,C,28,179
1336,,orange_yellow,YO13,13,04/06/2025,53,,,,1,,,NA,1,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,13,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,28,
1337,,orange_yellow,YO13,13,04/06/2025,NA,,,,3,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,13,12_5_2025,55,marivate_kilchoan,,7,7,3,7,Low,C,28,179
1338,,orange_yellow,YO13,13,04/06/2025,NA,,,,3,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,13,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,28,
1339,,orange_yellow,YO13,13,12/06/2025,50,,,,1,,,NA,,10,NA,NA,Kilchoan_young,Orange_yellow,NA,13,12_5_2025,55,marivate_kilchoan,,7,7,3,7,Low,C,28,179
1340,,orange_yellow,YO13,13,12/06/2025,50,,,,1,,,NA,,10,NA,NA,Kilchoan_young,Orange_yellow,NA,13,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,28,
1341,,orange_yellow,YO14,14,04/06/2025,30,,,,1,mm,0.6,0.282743339,1,2,NA,NA,Kilchoan_young,Orange_yellow,NA,14,12_5_2025,60,marivate_kilchoan,,3,7,2,5,Low,P,30,168
1342,,orange_yellow,YO14,14,04/06/2025,30,,,,1,mm,0.6,0.282743339,1,2,NA,NA,Kilchoan_young,Orange_yellow,NA,14,27_4_2025,70,marivate_kilchoan,,3,7,NA,NA,,,30,
1343,,orange_yellow,YO14,14,12/06/2025,NA,mia,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,14,12_5_2025,60,marivate_kilchoan,,3,7,2,5,Low,P,30,168
1344,,orange_yellow,YO14,14,12/06/2025,NA,mia,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,14,27_4_2025,70,marivate_kilchoan,,3,7,NA,NA,,,30,
1345,,orange_yellow,YO15,15,04/06/2025,NA,,,,1,mm,1,0.785398163,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,15,12_5_2025,44,marivate_kilchoan,,2,7,3,3,Low,C,31,166
1346,,orange_yellow,YO15,15,04/06/2025,NA,,,,1,mm,1,0.785398163,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,15,27_4_2025,43,marivate_kilchoan,,2,7,NA,NA,,,31,
1347,,orange_yellow,YO15,15,04/06/2025,NA,,,,1,mm,0.8,0.502654825,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,15,12_5_2025,44,marivate_kilchoan,,2,7,3,3,Low,C,31,166
1348,,orange_yellow,YO15,15,04/06/2025,NA,,,,1,mm,0.8,0.502654825,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,15,27_4_2025,43,marivate_kilchoan,,2,7,NA,NA,,,31,
1349,,orange_yellow,YO15,15,04/06/2025,NA,,,,1,mm,0.3,0.070685835,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,15,12_5_2025,44,marivate_kilchoan,,2,7,3,3,Low,C,31,166
1350,,orange_yellow,YO15,15,04/06/2025,NA,,,,1,mm,0.3,0.070685835,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,15,27_4_2025,43,marivate_kilchoan,,2,7,NA,NA,,,31,
1351,,orange_yellow,YO15,15,12/06/2025,30,,,,1,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,15,12_5_2025,44,marivate_kilchoan,,2,7,3,3,Low,C,31,166
1352,,orange_yellow,YO15,15,12/06/2025,30,,,,1,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,15,27_4_2025,43,marivate_kilchoan,,2,7,NA,NA,,,31,
1353,,orange_yellow,YO16,16,04/06/2025,50,,,,1,ep,0.7,0.2565634,0.4,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,16,12_5_2025,65,marivate_kilchoan,,7,7,3,5,Low,C,29,177
1354,,orange_yellow,YO16,16,04/06/2025,50,,,,1,ep,0.7,0.2565634,0.4,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,16,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,29,
1355,,orange_yellow,YO16,16,04/06/2025,NA,,,,2,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,16,12_5_2025,65,marivate_kilchoan,,7,7,3,5,Low,C,29,177
1356,,orange_yellow,YO16,16,04/06/2025,NA,,,,2,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,16,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,29,
1357,,orange_yellow,YO16,16,04/06/2025,50,,,,1,mm,1.2,1.130973355,1,2,NA,NA,Kilchoan_young,Orange_yellow,NA,16,12_5_2025,65,marivate_kilchoan,,7,7,3,5,Low,C,29,177
1358,,orange_yellow,YO16,16,04/06/2025,50,,,,1,mm,1.2,1.130973355,1,2,NA,NA,Kilchoan_young,Orange_yellow,NA,16,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,29,
1359,,orange_yellow,YO16,16,04/06/2025,50,,,,1,mm,0.8,0.502654825,1,2,NA,NA,Kilchoan_young,Orange_yellow,NA,16,12_5_2025,65,marivate_kilchoan,,7,7,3,5,Low,C,29,177
1360,,orange_yellow,YO16,16,04/06/2025,50,,,,1,mm,0.8,0.502654825,1,2,NA,NA,Kilchoan_young,Orange_yellow,NA,16,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,29,
1361,,orange_yellow,YO16,16,12/06/2025,50,,,,1,,,NA,,4,NA,NA,Kilchoan_young,Orange_yellow,NA,16,12_5_2025,65,marivate_kilchoan,,7,7,3,5,Low,C,29,177
1362,,orange_yellow,YO16,16,12/06/2025,50,,,,1,,,NA,,4,NA,NA,Kilchoan_young,Orange_yellow,NA,16,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,29,
1363,,orange_yellow,YO16,16,12/06/2025,NA,mia,,,2,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,16,12_5_2025,65,marivate_kilchoan,,7,7,3,5,Low,C,29,177
1364,,orange_yellow,YO16,16,12/06/2025,NA,mia,,,2,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,16,27_4_2025,30,marivate_kilchoan,,7,7,NA,NA,,,29,
1365,,orange_yellow,YO17,17,04/06/2025,NA,mia,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,17,12_5_2025,30,marivate_kilchoan,,4,7,1,2,High,N,27,164
1366,,orange_yellow,YO17,17,04/06/2025,NA,mia,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,17,27_4_2025,23,marivate_kilchoan,,4,7,NA,NA,,,27,
1367,,orange_yellow,YO17,17,12/06/2025,15,,,,1,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,17,12_5_2025,30,marivate_kilchoan,,4,7,1,2,High,N,27,164
1368,,orange_yellow,YO17,17,12/06/2025,15,,,,1,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,17,27_4_2025,23,marivate_kilchoan,,4,7,NA,NA,,,27,
1369,,orange_yellow,YO18,18,04/06/2025,52,clean,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,18,12_5_2025,49,marivate_kilchoan,,2,6,3,3,Low,C,43,181
1370,,orange_yellow,YO18,18,04/06/2025,52,clean,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,18,27_4_2025,50,marivate_kilchoan,,2,6,NA,NA,,,43,
1371,,orange_yellow,YO18,18,12/06/2025,30,1 epiphytic algae,,,NA,,,NA,,6,NA,NA,Kilchoan_young,Orange_yellow,NA,18,12_5_2025,49,marivate_kilchoan,,2,6,3,3,Low,C,43,181
1372,,orange_yellow,YO18,18,12/06/2025,30,1 epiphytic algae,,,NA,,,NA,,6,NA,NA,Kilchoan_young,Orange_yellow,NA,18,27_4_2025,50,marivate_kilchoan,,2,6,NA,NA,,,43,
1373,,orange_yellow,YO19,19,04/06/2025,NA,mia,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,19,12_5_2025,38,marivate_kilchoan,,4,6,2,2,High,P,42,173
1374,,orange_yellow,YO19,19,04/06/2025,NA,mia,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,19,27_4_2025,33,marivate_kilchoan,,4,6,NA,NA,,,42,
1375,,orange_yellow,YO19,19,12/06/2025,40,,,,1,mm,0.3,0.070685835,5,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,19,12_5_2025,38,marivate_kilchoan,,4,6,2,2,High,P,42,173
1376,,orange_yellow,YO19,19,12/06/2025,40,,,,1,mm,0.3,0.070685835,5,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,19,27_4_2025,33,marivate_kilchoan,,4,6,NA,NA,,,42,
1377,,orange_yellow,YO19,19,12/06/2025,40,,,,2,,,NA,2,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,19,12_5_2025,38,marivate_kilchoan,,4,6,2,2,High,P,42,173
1378,,orange_yellow,YO19,19,12/06/2025,40,,,,2,,,NA,2,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,19,27_4_2025,33,marivate_kilchoan,,4,6,NA,NA,,,42,
1379,,orange_yellow,YO19,19,12/06/2025,20,,,,3,,,NA,,4,NA,NA,Kilchoan_young,Orange_yellow,NA,19,12_5_2025,38,marivate_kilchoan,,4,6,2,2,High,P,42,173
1380,,orange_yellow,YO19,19,12/06/2025,20,,,,3,,,NA,,4,NA,NA,Kilchoan_young,Orange_yellow,NA,19,27_4_2025,33,marivate_kilchoan,,4,6,NA,NA,,,42,
1381,,orange_yellow,YO19,19,12/06/2025,20,,,,4,ep,2.5,3.272492347,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,19,12_5_2025,38,marivate_kilchoan,,4,6,2,2,High,P,42,173
1382,,orange_yellow,YO19,19,12/06/2025,20,,,,4,ep,2.5,3.272492347,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,19,27_4_2025,33,marivate_kilchoan,,4,6,NA,NA,,,42,
1383,,orange_yellow,YO20,20,04/06/2025,37,,,,1,ep,0.4,0.083775804,1,2,NA,NA,Kilchoan_young,Orange_yellow,NA,20,12_5_2025,51,marivate_kilchoan,,6,5,1,5,Low,N,45,167
1384,,orange_yellow,YO20,20,04/06/2025,37,,,,1,ep,0.4,0.083775804,1,2,NA,NA,Kilchoan_young,Orange_yellow,NA,20,27_4_2025,30,marivate_kilchoan,,6,5,NA,NA,,,45,
1385,,orange_yellow,YO20,20,12/06/2025,NA,mia,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,20,12_5_2025,51,marivate_kilchoan,,6,5,1,5,Low,N,45,167
1386,,orange_yellow,YO20,20,12/06/2025,NA,mia,,,NA,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,20,27_4_2025,30,marivate_kilchoan,,6,5,NA,NA,,,45,
1387,,orange_yellow,YO21,21,04/06/2025,NA,,,,1,mm,1.6,2.010619298,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,12_5_2025,36,marivate_kilchoan,1 juvenile mussel,7,6,2,3,Low,P,48,174
1388,,orange_yellow,YO21,21,04/06/2025,NA,,,,1,mm,1.6,2.010619298,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,27_4_2025,55,marivate_kilchoan,,7,6,NA,NA,,,48,
1389,,orange_yellow,YO21,21,04/06/2025,NA,,,,1,mm,1.4,1.5393804,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,12_5_2025,36,marivate_kilchoan,1 juvenile mussel,7,6,2,3,Low,P,48,174
1390,,orange_yellow,YO21,21,04/06/2025,NA,,,,1,mm,1.4,1.5393804,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,27_4_2025,55,marivate_kilchoan,,7,6,NA,NA,,,48,
1391,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,2,3.141592654,,14,NA,NA,Kilchoan_young,Orange_yellow,NA,21,12_5_2025,36,marivate_kilchoan,1 juvenile mussel,7,6,2,3,Low,P,48,174
1392,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,2,3.141592654,,14,NA,NA,Kilchoan_young,Orange_yellow,NA,21,27_4_2025,55,marivate_kilchoan,,7,6,NA,NA,,,48,
1393,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,0.3,0.070685835,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,12_5_2025,36,marivate_kilchoan,1 juvenile mussel,7,6,2,3,Low,P,48,174
1394,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,0.3,0.070685835,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,27_4_2025,55,marivate_kilchoan,,7,6,NA,NA,,,48,
1395,,orange_yellow,YO21,21,12/06/2025,63,,,,1,ep,1,0.523598776,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,12_5_2025,36,marivate_kilchoan,1 juvenile mussel,7,6,2,3,Low,P,48,174
1396,,orange_yellow,YO21,21,12/06/2025,63,,,,1,ep,1,0.523598776,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,27_4_2025,55,marivate_kilchoan,,7,6,NA,NA,,,48,
1397,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,1,0.785398163,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,12_5_2025,36,marivate_kilchoan,1 juvenile mussel,7,6,2,3,Low,P,48,174
1398,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,1,0.785398163,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,27_4_2025,55,marivate_kilchoan,,7,6,NA,NA,,,48,
1399,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,1,0.785398163,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,12_5_2025,36,marivate_kilchoan,1 juvenile mussel,7,6,2,3,Low,P,48,174
1400,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,1,0.785398163,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,27_4_2025,55,marivate_kilchoan,,7,6,NA,NA,,,48,
1401,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,2,3.141592654,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,12_5_2025,36,marivate_kilchoan,1 juvenile mussel,7,6,2,3,Low,P,48,174
1402,,orange_yellow,YO21,21,12/06/2025,63,,,,1,mm,2,3.141592654,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,21,27_4_2025,55,marivate_kilchoan,,7,6,NA,NA,,,48,
1403,,orange_yellow,YO22,22,04/06/2025,50,,,,1,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,22,12_5_2025,39,marivate_kilchoan,,15,6,3,4,High,C,48,182
1404,,orange_yellow,YO22,22,04/06/2025,50,,,,1,,,NA,,NA,NA,NA,Kilchoan_young,Orange_yellow,NA,22,27_4_2025,58,marivate_kilchoan,,15,6,NA,NA,,,48,
1405,,orange_yellow,YO22,22,04/06/2025,NA,,,,7,,,NA,,2,NA,NA,Kilchoan_young,Orange_yellow,NA,22,12_5_2025,39,marivate_kilchoan,,15,6,3,4,High,C,48,182
1406,,orange_yellow,YO22,22,04/06/2025,NA,,,,7,,,NA,,2,NA,NA,Kilchoan_young,Orange_yellow,NA,22,27_4_2025,58,marivate_kilchoan,,15,6,NA,NA,,,48,
