Unnamed: 0,Seaweed,Sample_code,Site,Location,Station_no,Date,Day,Month,Year,Notes on blades,Sample no,Total_Zooplankton,total reads,Total_Phytoplankton,taxa,abundance,sample_type,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Order,Family,Genus,Focal_sp
23752,Saccharina,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,3096,11803.5,3234,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
24363,Saccharina,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,11797,60441.5,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
24974,Saccharina,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,19190,1495,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
25585,Saccharina,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,14882,21309,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
26196,Saccharina,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,6160,11825.5,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
26807,Saccharina,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,11883,22251,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
27418,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,5119,39995,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
28029,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,13623,16931.5,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
28640,Saccharina,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,clean,15,15613,9577.5,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
29251,Saccharina,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,clean,15,7591,12495,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
29862,Saccharina,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,"2 blades:one whole one cut, clean",11,155,8453,,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
30473,Saccharina,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,,11,849,3594.5,5083,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
31084,Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,,11,719,5686,8779,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
31695,Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"5 blades, epibionts semmed to come from the rope",12,3181,18127.5,56141,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
32306,Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,,12,5044,12718,30034,invertebrate environmental sample...548,0,eDNA,,,,,,,,,,No
32917,Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,,12,6510,27323,72545,invertebrate environmental sample...548,0.00182996,eDNA,,,,,,,,,,No
535,Saccharina,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,,6,178,1412.5,3928,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
1146,Saccharina,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,462,1191.5,462,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
1757,Saccharina,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,106,1414,5545,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
2368,Saccharina,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,878,4566,146014,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
2979,Saccharina,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,437,12291.5,110589,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
3590,Saccharina,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"one plant?clean but fragmented in pieces, base visible",14,1385,93132,110897,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
4201,Saccharina,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,,4,3145,3404,2541,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
4812,Saccharina,Pabay_13_11_21_2,Pabay,NW,2,13_11_2021,13,11,2021,,4,2096,703,8548,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
5423,Saccharina,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,,4,3412,48155.5,2772,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
6034,Saccharina,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,6 blades,8,1038,9660.5,5545,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
6645,Saccharina,Pabay_14_1_22_2,Pabay,NW,2,14_1_2022,14,1,2022,,8,1241,9564.5,3697,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
7256,Saccharina,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,,8,2568,9612.5,3466,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
7867,Saccharina,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,,18,17412,36823.5,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
8478,Saccharina,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,15621,15381.5,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
9089,Saccharina,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,22346,31703.5,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
9700,Saccharina,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,23875,16711.5,24721,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
10311,Saccharina,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,19499,12941.5,23566,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
10922,Saccharina,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,16679,6499,24490,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
11533,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,685,598.5,1617,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
12144,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,766,624,3466,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
12755,Saccharina,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,369,7662.5,2079,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
13366,Saccharina,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,2659,1093,1797448,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
13977,Saccharina,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,8 blades,13,6065,2658,1409772,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
14588,Saccharina,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,5 blades,13,5050,2908.5,1739690,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
15199,Saccharina,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,,16,18066,5717,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
15810,Saccharina,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,,16,16045,46114.5,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
16421,Saccharina,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,,16,21498,3883.5,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
17032,Saccharina,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,2 blades,10,689,7907,13631,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
17643,Saccharina,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,,10,993,12847.5,17328,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
18254,Saccharina,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,,10,855,6863.5,8548,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
18865,Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,,5,519,10058.75,1155,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
19476,Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,,5,678,4580,3697,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
20087,Saccharina,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,,5,836,15537.5,2541,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
20698,Saccharina,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,206,,,invertebrate environmental sample...549,,eDNA,,,,,,,,,,No
21309,Saccharina,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,,9,825,,,invertebrate environmental sample...549,,eDNA,,,,,,,,,,No
21920,Saccharina,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,,9,380,,,invertebrate environmental sample...549,,eDNA,,,,,,,,,,No
22531,Saccharina,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,,3,5131,491,4621,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
23142,Saccharina,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,,3,3618,1226.5,7855,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
23753,Saccharina,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,3096,11803.5,3234,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
24364,Saccharina,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,11797,60441.5,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
24975,Saccharina,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,19190,1495,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
25586,Saccharina,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,14882,21309,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
26197,Saccharina,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,6160,11825.5,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
26808,Saccharina,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,11883,22251,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
27419,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,5119,39995,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
28030,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,13623,16931.5,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
28641,Saccharina,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,clean,15,15613,9577.5,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
29252,Saccharina,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,clean,15,7591,12495,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
29863,Saccharina,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,"2 blades:one whole one cut, clean",11,155,8453,,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
30474,Saccharina,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,,11,849,3594.5,5083,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
31085,Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,,11,719,5686,8779,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
31696,Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"5 blades, epibionts semmed to come from the rope",12,3181,18127.5,56141,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
32307,Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,,12,5044,12718,30034,invertebrate environmental sample...549,0,eDNA,,,,,,,,,,No
32918,Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,,12,6510,27323,72545,invertebrate environmental sample...549,0.00182996,eDNA,,,,,,,,,,No
536,Saccharina,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,,6,178,1412.5,3928,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
1147,Saccharina,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,462,1191.5,462,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
1758,Saccharina,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,106,1414,5545,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
2369,Saccharina,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,878,4566,146014,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
2980,Saccharina,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,437,12291.5,110589,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
3591,Saccharina,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"one plant?clean but fragmented in pieces, base visible",14,1385,93132,110897,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
4202,Saccharina,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,,4,3145,3404,2541,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
4813,Saccharina,Pabay_13_11_21_2,Pabay,NW,2,13_11_2021,13,11,2021,,4,2096,703,8548,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
5424,Saccharina,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,,4,3412,48155.5,2772,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
6035,Saccharina,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,6 blades,8,1038,9660.5,5545,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
6646,Saccharina,Pabay_14_1_22_2,Pabay,NW,2,14_1_2022,14,1,2022,,8,1241,9564.5,3697,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
7257,Saccharina,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,,8,2568,9612.5,3466,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
7868,Saccharina,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,,18,17412,36823.5,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
8479,Saccharina,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,15621,15381.5,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
9090,Saccharina,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,22346,31703.5,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
9701,Saccharina,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,23875,16711.5,24721,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
10312,Saccharina,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,19499,12941.5,23566,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
10923,Saccharina,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,16679,6499,24490,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
11534,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,685,598.5,1617,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
12145,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,766,624,3466,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
12756,Saccharina,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,369,7662.5,2079,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
13367,Saccharina,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,2659,1093,1797448,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
13978,Saccharina,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,8 blades,13,6065,2658,1409772,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
14589,Saccharina,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,5 blades,13,5050,2908.5,1739690,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
15200,Saccharina,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,,16,18066,5717,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
15811,Saccharina,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,,16,16045,46114.5,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
16422,Saccharina,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,,16,21498,3883.5,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
17033,Saccharina,Pabay_25_2_22_1,Pabay,NE,1,25_2_2022,25,2,2022,2 blades,10,689,7907,13631,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
17644,Saccharina,Pabay_25_2_22_2,Pabay,NW,2,25_2_2022,25,2,2022,,10,993,12847.5,17328,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
18255,Saccharina,Pabay_25_2_22_3,Pabay,Mid,3,25_2_2022,25,2,2022,,10,855,6863.5,8548,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
18866,Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,,5,519,10058.75,1155,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
19477,Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,,5,678,4580,3697,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
20088,Saccharina,Pabay_29_11_21_3,Pabay,Mid,3,29_11_2021,29,11,2021,,5,836,15537.5,2541,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
20699,Saccharina,Pabay_30_1_22_1,Pabay,NE,1,30_1_2022,30,1,2022,"one blade, clean",9,206,,,invertebrate environmental sample...550,,eDNA,,,,,,,,,,No
21310,Saccharina,Pabay_30_1_22_2,Pabay,NW,2,30_1_2022,30,1,2022,,9,825,,,invertebrate environmental sample...550,,eDNA,,,,,,,,,,No
21921,Saccharina,Pabay_30_1_22_3,Pabay,Mid,3,30_1_2022,30,1,2022,,9,380,,,invertebrate environmental sample...550,,eDNA,,,,,,,,,,No
22532,Saccharina,Pabay_30_10_21_1,Pabay,NE,1,30_10_2021,30,10,2021,,3,5131,491,4621,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
23143,Saccharina,Pabay_30_10_21_2,Pabay,NW,2,30_10_2021,30,10,2021,,3,3618,1226.5,7855,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
23754,Saccharina,Pabay_30_10_21_3,Pabay,Mid,3,30_10_2021,30,10,2021,,3,3096,11803.5,3234,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
24365,Saccharina,Pabay_30_6_22_1,Pabay,NE,1,30_6_2022,30,6,2022,,17,11797,60441.5,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
24976,Saccharina,Pabay_30_6_22_2,Pabay,NW,2,30_6_2022,30,6,2022,,17,19190,1495,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
25587,Saccharina,Pabay_30_6_22_3,Pabay,Mid,3,30_6_2022,30,6,2022,,17,14882,21309,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
26198,Saccharina,Pabay_30_7_22_1,Pabay,NE,1,30_7_2022,30,7,2022,,19,6160,11825.5,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
26809,Saccharina,Pabay_30_7_22_2,Pabay,NW,2,30_7_2022,30,7,2022,,19,11883,22251,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
27420,Saccharina,Pabay_30_7_22_3,Pabay,Mid,3,30_7_2022,30,7,2022,,19,5119,39995,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
28031,Saccharina,Pabay_7_5_22_1,Pabay,NE,1,7_5_2022,7,5,2022,"clean, circle shape",15,13623,16931.5,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
28642,Saccharina,Pabay_7_5_22_2,Pabay,NW,2,7_5_2022,7,5,2022,clean,15,15613,9577.5,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
29253,Saccharina,Pabay_7_5_22_3,Pabay,Mid,3,7_5_2022,7,5,2022,clean,15,7591,12495,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
29864,Saccharina,Pabay_8_2_22_1,Pabay,NE,1,8_2_2022,8,2,2022,"2 blades:one whole one cut, clean",11,155,8453,,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
30475,Saccharina,Pabay_8_2_22_2,Pabay,NW,2,8_2_2022,8,2,2022,,11,849,3594.5,5083,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
31086,Saccharina,Pabay_8_2_22_3,Pabay,Mid,3,8_2_2022,8,2,2022,,11,719,5686,8779,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
31697,Saccharina,Pabay_8_3_22_1,Pabay,NE,1,8_3_2022,8,3,2022,"5 blades, epibionts semmed to come from the rope",12,3181,18127.5,56141,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
32308,Saccharina,Pabay_8_3_22_2,Pabay,NW,2,8_3_2022,8,3,2022,,12,5044,12718,30034,invertebrate environmental sample...550,0,eDNA,,,,,,,,,,No
32919,Saccharina,Pabay_8_3_22_3,Pabay,Mid,3,8_3_2022,8,3,2022,,12,6510,27323,72545,invertebrate environmental sample...550,0.00182996,eDNA,,,,,,,,,,No
537,Saccharina,Pabay_10_12_21_1,Pabay,NE,1,10_12_2021,10,12,2021,,6,178,1412.5,3928,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
1148,Saccharina,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,462,1191.5,462,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
1759,Saccharina,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,106,1414,5545,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
2370,Saccharina,Pabay_10_4_22_1,Pabay,NE,1,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,878,4566,146014,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
2981,Saccharina,Pabay_10_4_22_2,Pabay,NW,2,10_4_2022,10,4,2022,one plant?clean but fragmented in pieces,14,437,12291.5,110589,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
3592,Saccharina,Pabay_10_4_22_3,Pabay,Mid,3,10_4_2022,10,4,2022,"one plant?clean but fragmented in pieces, base visible",14,1385,93132,110897,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
4203,Saccharina,Pabay_13_11_21_1,Pabay,NE,1,13_11_2021,13,11,2021,,4,3145,3404,2541,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
4814,Saccharina,Pabay_13_11_21_2,Pabay,NW,2,13_11_2021,13,11,2021,,4,2096,703,8548,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
5425,Saccharina,Pabay_13_11_21_3,Pabay,Mid,3,13_11_2021,13,11,2021,,4,3412,48155.5,2772,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
6036,Saccharina,Pabay_14_1_22_1,Pabay,NE,1,14_1_2022,14,1,2022,6 blades,8,1038,9660.5,5545,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
6647,Saccharina,Pabay_14_1_22_2,Pabay,NW,2,14_1_2022,14,1,2022,,8,1241,9564.5,3697,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
7258,Saccharina,Pabay_14_1_22_3,Pabay,Mid,3,14_1_2022,14,1,2022,,8,2568,9612.5,3466,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
7869,Saccharina,Pabay_15_7_22_1,Pabay,NE,1,15_7_2022,15,7,2022,,18,17412,36823.5,,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
8480,Saccharina,Pabay_15_7_22_2,Pabay,NW,2,15_7_2022,15,7,2022,,18,15621,15381.5,,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
9091,Saccharina,Pabay_15_7_22_3,Pabay,Mid,3,15_7_2022,15,7,2022,,18,22346,31703.5,,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
9702,Saccharina,Pabay_16_9_21_1,Pabay,NE,1,16_9_2021,16,9,2021,,2,23875,16711.5,24721,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
10313,Saccharina,Pabay_16_9_21_2,Pabay,NW,2,16_9_2021,16,9,2021,,2,19499,12941.5,23566,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
10924,Saccharina,Pabay_16_9_21_3,Pabay,Mid,3,16_9_2021,16,9,2021,,2,16679,6499,24490,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
11535,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,685,598.5,1617,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
12146,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,766,624,3466,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
12757,Saccharina,Pabay_21_12_21_3,Pabay,Mid,3,21_12_2021,21,12,2021,,7,369,7662.5,2079,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
13368,Saccharina,Pabay_21_3_22_1,Pabay,NE,1,21_3_2022,21,3,2022,3 blades,13,2659,1093,1797448,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
13979,Saccharina,Pabay_21_3_22_2,Pabay,NW,2,21_3_2022,21,3,2022,8 blades,13,6065,2658,1409772,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
14590,Saccharina,Pabay_21_3_22_3,Pabay,Mid,3,21_3_2022,21,3,2022,5 blades,13,5050,2908.5,1739690,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
15201,Saccharina,Pabay_22_5_22_1,Pabay,NE,1,22_5_2022,22,5,2022,,16,18066,5717,,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
15812,Saccharina,Pabay_22_5_22_2,Pabay,NW,2,22_5_2022,22,5,2022,,16,16045,46114.5,,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
16423,Saccharina,Pabay_22_5_22_3,Pabay,Mid,3,22_5_2022,22,5,2022,,16,21498,3883.5,,invertebrate environmental sample...551,0,eDNA,,,,,,,,,,No
