Seaweed,Sample_code,Site,Location,Station_no,Date,Day,Month,Year,sample_type,Total_reads,Species,Kingdom,Phylum,Class,Order,Family,Genus,Species_full,Abundance,group_precise
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.7,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.151609295,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.8,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.313160184,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.16,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.032310178,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.17,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.032310178,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.24,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.009941593,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Hyleoglomeris sp.,Animalia,Arthropoda,Diplopoda,Glomerida,Glomeridae,Hyleoglomeris,Hyleoglomeris sp.,0.169007083,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Bursaphelenchus cocophilus,Animalia,Nematoda,Chromadorea,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,Bursaphelenchus cocophilus,0.10190133,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Monostilifera sp.,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.146638499,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Monostilifera sp..1,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.131726109,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Scopalina ruetzleri,Animalia,Porifera,Demospongiae,Scopalinida,Scopalinidae,Scopalina,Scopalina ruetzleri,0.022368585,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Echinodictyum mesenterinum,Animalia,Porifera,Demospongiae,Hadromerida,Clionaidae,Echinodictyum,Echinodictyum mesenterinum,0.01491239,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Hymedesmia hibernica,Animalia,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Hymedesmia,Hymedesmia hibernica,0.009941593,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Asplanchna sieboldii.3,Animalia,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Asplanchna sieboldii,0.064620355,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Tubificoides sp. CED,,,,,,Tubificoides,Tubificoides sp. CED,0.146638499,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Tripleuchlanis plicata.1,Animalia,Rotifera,Eurotatoria,Ploima,Euchlanidae,Tripleuchlanis,Tripleuchlanis plicata,0.017397788,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample,,,,,,,,0.019883186,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample.2,,,,,,,,0.062134957,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample.4,,,,,,,,0.154094694,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample.6,,,,,,,,0.017397788,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample.17,,,,,,,,0.039766373,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Tubificoides benedii,Animalia,Annelida,Clitellata,Naidida,Naididae,Tubificoides,Tubificoides benedii,0.116813719,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Hormogaster redii,Animalia,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,Hormogaster redii,0.07207655,no
Alaria,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Enchytraeus albidus,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus albidus,0.044737169,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Dimeregramma acutum.1,Chromista,Ochrophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Dimeregramma,Dimeregramma acutum,0.029824779,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Lithodesmium intricatum,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Lithodesmium,Lithodesmium intricatum,0.019883186,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Emiliania huxleyi,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi,0.134211507,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,5.293898347,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Pedospumella sinomuralis.1,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Pedospumella,Pedospumella sinomuralis,0.027339381,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Pedospumella sp. JBM19,,,,,,Pedospumella,Pedospumella sp. JBM19,0.062134957,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Pedospumella sinomuralis.2,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Pedospumella,Pedospumella sinomuralis,0.019883186,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Chaetoceros tenuissimus,Chromista,Ochrophyta,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,0.07207655,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Pseudochattonella verruculosa,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Chattonellaceae,Pseudochattonella,Pseudochattonella verruculosa,0.079532745,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,uncultured dinoflagellate,,,,,,uncultured,uncultured dinoflagellate,0.037280974,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Ministeria vibrans,Opisthokonta,Holozoa,Filasterea,Ministeriida,Ministeriidae,Ministeria,Ministeria vibrans,0.074561949,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Skeletonema potamos,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema potamos,0.104386728,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Cyclotella cryptica,Chromista,Ochrophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica,0.390207531,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Thalassiosira rotula.1,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,0.084503542,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Thalassiosira punctigera.1,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira punctigera,0.074561949,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Pleurosigma inscriptura.2,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma inscriptura,0.059649559,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Skeletonema subsalsum,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema subsalsum,0.027339381,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Thalassionema nitzschioides,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema nitzschioides,0.208773456,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,2.430719523,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Minutocellus polymorphus.8,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.382751336,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Minutocellus polymorphus.9,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.810239841,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Minutocellus polymorphus.11,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.221200447,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Minutocellus polymorphus.12,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.820181434,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Minutocellus polymorphus.14,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.288306201,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Ditylum brightwellii.4,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii,0.415061514,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Dimeregramma acutum.2,Chromista,Ochrophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Dimeregramma,Dimeregramma acutum,0.084503542,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Minutocellus polymorphus.21,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.062134957,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Hemiaulus sinensis.3,Chromista,Ochrophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,Hemiaulus sinensis,0.057164161,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana,11.53970424,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Aurelia sp. 11 sensu Dawson et al. (2005),,,,,,Aurelia,Aurelia sp. 11 sensu Dawson et al. (2005),0.042251771,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Aurelia aurita,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,0.047222567,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Cassiopea sp. PGNIMCP,,,,,,Cassiopea,Cassiopea sp. PGNIMCP,0.017397788,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Aurelia sp. 11 sensu Dawson et al. (2005).1,,,,,,Aurelia,Aurelia sp. 11 sensu Dawson et al. (2005),0.019883186,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Asterias rubens.3,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,0.01491239,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Endoxocrinus parrae,Animalia,Echinodermata,Crinoidea,Comatulida,Endoxocrinidae,Endoxocrinus,Endoxocrinus parrae,0.049707966,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Ophiothrix fragilis,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiothricidae,Ophiothrix,Ophiothrix fragilis,0.032310178,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.1,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.71082391,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.2,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.069591152,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.3,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.166521685,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.7,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.151609295,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.8,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.313160184,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.16,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.032310178,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.17,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.032310178,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Urodasys sp. 114a.24,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.009941593,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Hyleoglomeris sp.,Animalia,Arthropoda,Diplopoda,Glomerida,Glomeridae,Hyleoglomeris,Hyleoglomeris sp.,0.169007083,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Bursaphelenchus cocophilus,Animalia,Nematoda,Chromadorea,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,Bursaphelenchus cocophilus,0.10190133,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Monostilifera sp.,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.146638499,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Monostilifera sp..1,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.131726109,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Scopalina ruetzleri,Animalia,Porifera,Demospongiae,Scopalinida,Scopalinidae,Scopalina,Scopalina ruetzleri,0.022368585,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Echinodictyum mesenterinum,Animalia,Porifera,Demospongiae,Hadromerida,Clionaidae,Echinodictyum,Echinodictyum mesenterinum,0.01491239,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Hymedesmia hibernica,Animalia,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Hymedesmia,Hymedesmia hibernica,0.009941593,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Asplanchna sieboldii.3,Animalia,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Asplanchna sieboldii,0.064620355,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Tubificoides sp. CED,,,,,,Tubificoides,Tubificoides sp. CED,0.146638499,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Tripleuchlanis plicata.1,Animalia,Rotifera,Eurotatoria,Ploima,Euchlanidae,Tripleuchlanis,Tripleuchlanis plicata,0.017397788,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample,,,,,,,,0.019883186,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample.2,,,,,,,,0.062134957,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample.4,,,,,,,,0.154094694,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample.6,,,,,,,,0.017397788,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,invertebrate environmental sample.17,,,,,,,,0.039766373,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Tubificoides benedii,Animalia,Annelida,Clitellata,Naidida,Naididae,Tubificoides,Tubificoides benedii,0.116813719,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Hormogaster redii,Animalia,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,Hormogaster redii,0.07207655,no
Saccharina,Pabay_29_11_21_1,Pabay,NE,1,29_11_2021,29,11,2021,reads,10058.75,Enchytraeus albidus,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus albidus,0.044737169,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Dimeregramma acutum.1,Chromista,Ochrophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Dimeregramma,Dimeregramma acutum,0.131004367,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,3.024017467,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Pedospumella sinomuralis.1,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Pedospumella,Pedospumella sinomuralis,0.120087336,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Ministeria vibrans,Opisthokonta,Holozoa,Filasterea,Ministeriida,Ministeriidae,Ministeria,Ministeria vibrans,0.327510917,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Skeletonema potamos,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema potamos,0.087336245,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Cyclotella cryptica,Chromista,Ochrophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica,0.163755459,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Pleurosigma inscriptura.2,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma inscriptura,0.262008734,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Minutocellus polymorphus.7,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,3.613537118,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Minutocellus polymorphus.11,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.600436681,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Minutocellus polymorphus.12,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,1.080786026,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Minutocellus polymorphus.14,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Helminthophoraceae,Minutocellus,Minutocellus polymorphus,0.796943231,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Ditylum brightwellii.4,Chromista,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Lithodesmiaceae,Ditylum,Ditylum brightwellii,1.244541485,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Cassiopea xamachana,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,Cassiopea,Cassiopea xamachana,3.515283843,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Aurelia aurita,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,0.207423581,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Cassiopea sp. PGNIMCP,,,,,,Cassiopea,Cassiopea sp. PGNIMCP,0.032751092,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Urodasys sp. 114a.2,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.305676856,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Urodasys sp. 114a.3,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.109170306,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Urodasys sp. 114a.7,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.403930131,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Urodasys sp. 114a.16,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.141921397,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Urodasys sp. 114a.17,Animalia,Gastrotricha,Macrodasyida,Macrodasyoidea,Urodasidae,Urodasys,Urodasys sp. 114a,0.141921397,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Bursaphelenchus cocophilus,Animalia,Nematoda,Chromadorea,Tylenchida,Parasitaphelenchidae,Bursaphelenchus,Bursaphelenchus cocophilus,0.447598253,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Monostilifera sp..1,Animalia,Nemertea,Anopla,Monostilifera,Monostylifera,Monostilifera,Monostilifera sp.,0.57860262,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Hymedesmia hibernica,Animalia,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Hymedesmia,Hymedesmia hibernica,0.043668122,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,invertebrate environmental sample,,,,,,,,0.087336245,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,invertebrate environmental sample.2,,,,,,,,0.272925764,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,invertebrate environmental sample.4,,,,,,,,0.131004367,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,invertebrate environmental sample.6,,,,,,,,0.076419214,no
Alaria,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Hormogaster redii,Animalia,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,Hormogaster redii,0.316593886,no
Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Dimeregramma acutum.1,Chromista,Ochrophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Dimeregramma,Dimeregramma acutum,0.131004367,no
Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Skeletonema menzelii,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema menzelii,3.024017467,no
Saccharina,Pabay_29_11_21_2,Pabay,NW,2,29_11_2021,29,11,2021,reads,4580,Pedospumella sinomuralis.1,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Pedospumella,Pedospumella sinomuralis,0.120087336,no
