"","Seaweed","Sample_code","Site","Location","Station_no","Date","Day","Month","Year","Notes on blades","Sample no","Total_Zooplankton","total reads","Total_Phytoplankton","taxa","abundance","sample_type"
"21359","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...599",NA,"eDNA"
"21360","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...600",NA,"eDNA"
"21361","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...601",NA,"eDNA"
"21362","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...602",NA,"eDNA"
"21363","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...603",NA,"eDNA"
"21364","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...604",NA,"eDNA"
"21365","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Cernosvitoviella minor...605",NA,"eDNA"
"21366","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...606",NA,"eDNA"
"21367","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...607",NA,"eDNA"
"21368","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Balanus crenatus...608",NA,"eDNA"
"21369","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...609",NA,"eDNA"
"21370","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...610",NA,"eDNA"
"21371","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...611",NA,"eDNA"
"21372","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...612",NA,"eDNA"
"21373","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...613",NA,"eDNA"
"21374","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...614",NA,"eDNA"
"21375","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Semibalanus balanoides...615",NA,"eDNA"
"21376","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Cernosvitoviella pusilla",NA,"eDNA"
"21377","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Crustacea environmental sample",NA,"eDNA"
"21378","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Celleporella hyalina...618",NA,"eDNA"
"21379","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Electra pilosa...619",NA,"eDNA"
"21380","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Electra pilosa...620",NA,"eDNA"
"21381","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Celleporella hyalina...621",NA,"eDNA"
"21382","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Electra pilosa...622",NA,"eDNA"
"21383","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Electra pilosa...623",NA,"eDNA"
"21384","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Parasagitta setosa",NA,"eDNA"
"21385","Saccharina","Pabay_30_1_22_2","Pabay","NW",2,"30_1_2022",30,1,2022,NA,9,825,NA,NA,"Chaetognatha environmental sample",NA,"eDNA"
"21386","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Actinoptychus senarius",NA,"zooplankton"
"21387","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"ALEXANDRIUM",NA,"zooplankton"
"21388","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Alexandrium spp",NA,"zooplankton"
"21389","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Bacillaria paxillifer",NA,"zooplankton"
"21390","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Benthic spp.",NA,"zooplankton"
"21391","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"CERATIUM",NA,"zooplankton"
"21392","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ceratium fusus",NA,"zooplankton"
"21393","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ceratium lineatum",NA,"zooplankton"
"21394","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ceratium tripos",NA,"zooplankton"
"21395","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ceratoperidinium falcatum",NA,"zooplankton"
"21396","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"CHAETOCEROS",NA,"zooplankton"
"21397","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Chaetoceros curvisetus",NA,"zooplankton"
"21398","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Chaetoceros didymus",NA,"zooplankton"
"21399","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Chaetoceros protuberans",NA,"zooplankton"
"21400","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Chaetoceros spp",NA,"zooplankton"
"21401","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ciliates",NA,"zooplankton"
"21402","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Cocconeis spp.",NA,"zooplankton"
"21403","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Coscinodiscus radiatus",NA,"zooplankton"
"21404","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Cryptoplacea",NA,"zooplankton"
"21405","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Cyclotella spp",NA,"zooplankton"
"21406","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ceratoneis closterium",NA,"zooplankton"
"21407","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Detonula pumila",NA,"zooplankton"
"21408","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"DICTYOCHA",NA,"zooplankton"
"21409","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Dictyocha fibula",NA,"zooplankton"
"21410","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Dictyocha speculum",NA,"zooplankton"
"21411","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Dinophysis acuta",NA,"zooplankton"
"21412","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Diploneis",NA,"zooplankton"
"21413","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ditylum brightwellii...42",NA,"zooplankton"
"21414","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Entomoneis alata",NA,"zooplankton"
"21415","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Eucampia zodiacus",NA,"zooplankton"
"21416","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Gonyaulax spinifera",NA,"zooplankton"
"21417","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Grammatophora marina",NA,"zooplankton"
"21418","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"GUINARDIA",NA,"zooplankton"
"21419","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Guinardia flaccida",NA,"zooplankton"
"21420","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Guinardia spp",NA,"zooplankton"
"21421","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Guinardia striata...50",NA,"zooplankton"
"21422","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Gyrodinium fusiforme",NA,"zooplankton"
"21423","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Gyrosigma",NA,"zooplankton"
"21424","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"HETEROCAPSA",NA,"zooplankton"
"21425","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Heterocapsa rotundata",NA,"zooplankton"
"21426","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Heterocapsa sp",NA,"zooplankton"
"21427","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Heterocapsa triquetra",NA,"zooplankton"
"21428","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Karlodinium sp",NA,"zooplankton"
"21429","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Licmophora",NA,"zooplankton"
"21430","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Mastogloia spp.",NA,"zooplankton"
"21431","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Melosira sp",NA,"zooplankton"
"21432","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Meuniera spp",NA,"zooplankton"
"21433","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Microfibre",NA,"zooplankton"
"21434","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Microplastric",NA,"zooplankton"
"21435","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"NITZSCHIA",NA,"zooplankton"
"21436","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Nitzschia big",NA,"zooplankton"
"21437","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Nitzschia spp.",NA,"zooplankton"
"21438","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Odontella/Biddulphia",NA,"zooplankton"
"21439","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Paralia sulcata",NA,"zooplankton"
"21440","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Pleurosigma sp",NA,"zooplankton"
"21441","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Prorocentrum micans",NA,"zooplankton"
"21442","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"PROTOPERIDINIUM",NA,"zooplankton"
"21443","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Protoperidinium spp",NA,"zooplankton"
"21444","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Protoperidinium steinii",NA,"zooplankton"
"21445","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Pseudonitzschia spp",NA,"zooplankton"
"21446","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"RHIZOSOLENIA",NA,"zooplankton"
"21447","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Rhizosolenia setigera...76",NA,"zooplankton"
"21448","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Rhizosolenia styliformis",NA,"zooplankton"
"21449","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Scripsiella spp",NA,"zooplankton"
"21450","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Skeletonema spp",NA,"zooplankton"
"21451","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Striatella interupta",NA,"zooplankton"
"21452","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Thalassionema nitzschioides...81",NA,"zooplankton"
"21453","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"THALASSIOSIRA",NA,"zooplankton"
"21454","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Thalassiosira eccentrica",NA,"zooplankton"
"21455","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Thalassiosira rotula...84",NA,"zooplankton"
"21456","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Thalassiosira small",NA,"zooplankton"
"21457","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Thalassiosira spp",NA,"zooplankton"
"21458","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Amphipod",0,"zooplankton"
"21459","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Anemone larvae",0,"zooplankton"
"21460","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Appendicularia",2,"zooplankton"
"21461","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ascidian larvae",0,"zooplankton"
"21462","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Asteroida larvae",0,"zooplankton"
"21463","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Balanoid cypris",0,"zooplankton"
"21464","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Balanoid nauplii",0,"zooplankton"
"21465","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Bivalvia",85,"zooplankton"
"21466","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Bryozoa larvae",2,"zooplankton"
"21467","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Clytia",0,"zooplankton"
"21468","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Copepod nauplii",153,"zooplankton"
"21469","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Copepods",102,"zooplankton"
"21470","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ctenophore",0,"zooplankton"
"21471","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Decapoda larvae",0,"zooplankton"
"21472","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Euphysa sp.",0,"zooplankton"
"21473","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Evadne",0,"zooplankton"
"21474","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Fish egg",17,"zooplankton"
"21475","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Fish larvae",0,"zooplankton"
"21476","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Gastropoda",17,"zooplankton"
"21477","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Holoplankton",274,"zooplankton"
"21478","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Holothuria larvae",0,"zooplankton"
"21479","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Hydroids",0,"zooplankton"
"21480","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Lizzia blondina",0,"zooplankton"
"21481","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Meroplankton",106,"zooplankton"
"21482","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Microfibers",2,"zooplankton"
"21483","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"MP Fragments",0,"zooplankton"
"21484","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Nemertini larvae",0,"zooplankton"
"21485","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Obelia",0,"zooplankton"
"21486","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ophiura larvae",0,"zooplankton"
"21487","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"other Polychaetae larvae",0,"zooplankton"
"21488","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Phoronida larvae",0,"zooplankton"
"21489","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Podon",0,"zooplankton"
"21490","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Rathkea Octopunctata",0,"zooplankton"
"21491","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Sabellariidae",2,"zooplankton"
"21492","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Sagitta",0,"zooplankton"
"21493","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Sea_urchin_larvae",0,"zooplankton"
"21494","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Siphonophorae",0,"zooplankton"
"21495","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Solmaris corona",0,"zooplankton"
"21496","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Spionida",0,"zooplankton"
"21497","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Stauridiosarsia gemmifera",0,"zooplankton"
"21498","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"total_Balanoida",0,"zooplankton"
"21499","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Total_Brachiopoda",0,"zooplankton"
"21500","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"total_Copepoda",255,"zooplankton"
"21501","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Total_Hydrozoa",0,"zooplankton"
"21502","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Total_Malacostraca",0,"zooplankton"
"21503","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Total_Polychaeta",2,"zooplankton"
"21504","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"unknown_Jellies",0,"zooplankton"
"21505","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Pleurosigma inscriptura...134",NA,"eDNA"
"21506","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Amicula sp. isolate GU52X-4 cfCalB7",NA,"eDNA"
"21507","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Dimeregramma acutum...136",NA,"eDNA"
"21508","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Minutocellus polymorphus...137",NA,"eDNA"
"21509","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Minutocellus polymorphus...138",NA,"eDNA"
"21510","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Hemiaulus sinensis...139",NA,"eDNA"
"21511","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Dimeregramma acutum...140",NA,"eDNA"
"21512","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ditylum brightwellii...141",NA,"eDNA"
"21513","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Ditylum brightwellii...142",NA,"eDNA"
"21514","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Minutocellus polymorphus...143",NA,"eDNA"
"21515","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Minutocellus polymorphus...144",NA,"eDNA"
"21516","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Lithodesmium intricatum...145",NA,"eDNA"
"21517","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Pinnularia subanglica",NA,"eDNA"
"21518","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Minutocellus polymorphus...147",NA,"eDNA"
"21519","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Lithodesmium intricatum...148",NA,"eDNA"
"21520","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Minutocellus polymorphus...149",NA,"eDNA"
"21521","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Lithodesmium undulatum...150",NA,"eDNA"
"21522","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Hemiaulus sinensis...151",NA,"eDNA"
"21523","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Lithodesmium intricatum...152",NA,"eDNA"
"21524","Saccharina","Pabay_30_1_22_3","Pabay","Mid",3,"30_1_2022",30,1,2022,NA,9,380,NA,NA,"Lithodesmium undulatum...153",NA,"eDNA"
