,seaweed,sample_code,site,location,station_no,date,day,month,year,notes_on_blades,sample_no,species_id,measurement_value,measurement_type,measurement_origin,parsed_date,species_name,X,kingdom,phylum,class,order,family,genus
9416,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,percent_blade_hydrozoans,NA,blade_coverage,blade_coverage,21/12/2021,percent blade hydrozoans,NA,NA,NA,NA,NA,NA,NA
9417,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,percent_blade_bryozoans,NA,blade_coverage,blade_coverage,21/12/2021,percent blade bryozoans,NA,NA,NA,NA,NA,NA,NA
9418,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,percent_blade_ectocarpus,NA,blade_coverage,blade_coverage,21/12/2021,percent blade ectocarpus,NA,NA,NA,NA,NA,NA,NA
9419,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,mussel_juveniles,NA,NA,NA,21/12/2021,mussel juveniles,NA,NA,NA,NA,NA,NA,NA
9420,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,percent_epiphytes,NA,blade_coverage,blade_coverage,21/12/2021,percent epiphytes,NA,NA,NA,NA,NA,NA,NA
9421,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,percent_brown_blotches,NA,blade_coverage,blade_coverage,21/12/2021,percent brown blotches,NA,NA,NA,NA,NA,NA,NA
9422,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,percent_hydrozoans,NA,blade_coverage,blade_coverage,21/12/2021,percent hydrozoans,NA,NA,NA,NA,NA,NA,NA
9423,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,percent_bryozoans,NA,blade_coverage,blade_coverage,21/12/2021,percent bryozoans,NA,NA,NA,NA,NA,NA,NA
9424,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,tufts_cm2,NA,NA,NA,21/12/2021,tufts cm2,NA,NA,NA,NA,NA,NA,NA
9425,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,total_amphipoda,NA,NA,NA,21/12/2021,total amphipoda,NA,NA,NA,NA,NA,NA,NA
9426,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,total_bivalvia,NA,NA,NA,21/12/2021,total bivalvia,NA,NA,NA,NA,NA,NA,NA
9427,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,total_copepoda_2,NA,NA,NA,21/12/2021,total copepoda 2,NA,NA,NA,NA,NA,NA,NA
9428,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,total_gasteropoda,NA,NA,NA,21/12/2021,total gasteropoda,NA,NA,NA,NA,NA,NA,NA
9429,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,total_isopoda,NA,NA,NA,21/12/2021,total isopoda,NA,NA,NA,NA,NA,NA,NA
9430,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,total_nemerta,NA,NA,NA,21/12/2021,total nemerta,NA,NA,NA,NA,NA,NA,NA
9431,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,polychaeta_tot,NA,NA,NA,21/12/2021,polychaeta tot,NA,NA,NA,NA,NA,NA,NA
9432,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,halacaridae,NA,NA,NA,21/12/2021,halacaridae,52,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,NA
9433,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,arthropod,NA,NA,NA,21/12/2021,arthropod,NA,NA,NA,NA,NA,NA,NA
9434,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,amphipod,NA,NA,NA,21/12/2021,amphipod,NA,NA,NA,NA,NA,NA,NA
9435,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,caprellidae,NA,NA,NA,21/12/2021,caprellidae,54,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,NA
9436,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,gammaridae,NA,NA,NA,21/12/2021,gammaridae,55,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA
9437,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,jassa,NA,NA,NA,21/12/2021,jassa,56,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa
9438,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,annelida_tube,NA,NA,NA,21/12/2021,annelida tube,NA,NA,NA,NA,NA,NA,NA
9439,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,asteroidea,NA,NA,NA,21/12/2021,asteroidea,57,Animalia,Echinodermata,Asteroidea,NA,NA,NA
9440,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,bivalve,NA,NA,NA,21/12/2021,bivalve,NA,NA,NA,NA,NA,NA,NA
9441,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,cerastoderma,NA,NA,NA,21/12/2021,cerastoderma,58,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma
9442,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,mytilus,NA,NA,NA,21/12/2021,mytilus,59,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus
9443,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,ostrea,NA,NA,NA,21/12/2021,ostrea,60,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea
9444,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,pecten,NA,NA,NA,21/12/2021,pecten,61,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten
9445,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,scallop_brown,NA,NA,NA,21/12/2021,scallop brown,NA,NA,NA,NA,NA,NA,NA
9446,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,scallop_pink,NA,NA,NA,21/12/2021,scallop pink,NA,NA,NA,NA,NA,NA,NA
9447,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,cirripedia,NA,NA,NA,21/12/2021,cirripedia,62,Animalia,Arthropoda,Thecostraca,NA,NA,NA
9448,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,copepod,NA,NA,NA,21/12/2021,copepod,NA,NA,NA,NA,NA,NA,NA
9449,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,harpacticoida,NA,NA,NA,21/12/2021,harpacticoida,64,Animalia,Arthropoda,Copepoda,Harpacticoida,NA,NA
9450,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,corophium,NA,NA,NA,21/12/2021,corophium,65,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Corophium
9451,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,cumacea,NA,NA,NA,21/12/2021,cumacea,66,Animalia,Arthropoda,Malacostraca,Cumacea,NA,NA
9452,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,cancer_pagurus,NA,NA,NA,21/12/2021,cancer pagurus,67,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer
9453,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,brachyura,NA,NA,NA,21/12/2021,brachyura,68,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA
9454,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,dendronotidae,NA,NA,NA,21/12/2021,dendronotidae,69,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,NA
9455,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,echinoidea,NA,NA,NA,21/12/2021,echinoidea,70,Animalia,Echinodermata,Echinoidea,NA,NA,NA
9456,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,calcareous,NA,NA,NA,21/12/2021,calcareous,NA,NA,NA,NA,NA,NA,NA
9457,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,euphausiacea,NA,NA,NA,21/12/2021,euphausiacea,71,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA
9458,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,gastropod,NA,NA,NA,21/12/2021,gastropod,NA,NA,NA,NA,NA,NA,NA
9459,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,gibbula,NA,NA,NA,21/12/2021,gibbula,73,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula
9460,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,lacuna,NA,NA,NA,21/12/2021,lacuna,74,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna
9461,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,rissoa,NA,NA,NA,21/12/2021,rissoa,75,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa
9462,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,patella,NA,NA,NA,21/12/2021,patella,76,Animalia,Mollusca,Gastropoda,NA,Patellidae,Patella
9463,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,isopod,NA,NA,NA,21/12/2021,isopod,NA,NA,NA,NA,NA,NA,NA
9464,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,idoteidae,NA,NA,NA,21/12/2021,idoteidae,78,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,NA
9465,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,janiridae,NA,NA,NA,21/12/2021,janiridae,79,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,NA
9466,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,isopod_larvae,NA,NA,NA,21/12/2021,isopod larvae,NA,NA,NA,NA,NA,NA,NA
9467,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,zoea_larva,NA,NA,NA,21/12/2021,zoea larva,NA,NA,NA,NA,NA,NA,NA
9468,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,mysid,NA,NA,NA,21/12/2021,mysid,NA,NA,NA,NA,NA,NA,NA
9469,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,nemertea,NA,NA,NA,21/12/2021,nemertea,81,Animalia,Nemertea,NA,NA,NA,NA
9470,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,cephalothrix,NA,NA,NA,21/12/2021,cephalothrix,82,Animalia,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix
9471,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,haplonemertea,NA,NA,NA,21/12/2021,haplonemertea,NA,NA,NA,NA,NA,NA,NA
9472,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,oligochaeta_nereididae,NA,NA,NA,21/12/2021,oligochaeta nereididae,NA,NA,NA,NA,NA,NA,NA
9473,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,ostracoda,NA,NA,NA,21/12/2021,ostracoda,83,Animalia,Arthropoda,Ostracoda,NA,NA,NA
9474,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,polychaeta_larvae,NA,NA,NA,21/12/2021,polychaeta larvae,NA,NA,NA,NA,NA,NA,NA
9475,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,phyllodocida,NA,NA,NA,21/12/2021,phyllodocida,84,Animalia,Annelida,Polychaeta,Phyllodocida,NA,NA
9476,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,polycheate_tube,NA,NA,NA,21/12/2021,polycheate tube,NA,NA,NA,NA,NA,NA,NA
9477,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,foraminifer,NA,NA,NA,21/12/2021,foraminifer,NA,NA,NA,NA,NA,NA,NA
9478,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,x,NA,NA,NA,21/12/2021,x,NA,NA,NA,NA,NA,NA,NA
9479,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,x_1,NA,NA,NA,21/12/2021,x 1,NA,NA,NA,NA,NA,NA,NA
9480,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,blade_amphipod_p_cm,NA,blade_abundance,blade_abundance,21/12/2021,blade amphipod p cm,NA,NA,NA,NA,NA,NA,NA
9481,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,blade_bivalvia_p_cm,NA,blade_abundance,blade_abundance,21/12/2021,blade bivalvia p cm,NA,NA,NA,NA,NA,NA,NA
9482,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,blade_copepoda_p_cm,NA,blade_abundance,blade_abundance,21/12/2021,blade copepoda p cm,NA,NA,NA,NA,NA,NA,NA
9483,Saccharina,Pabay_21_12_21_1,Pabay,NE,1,21_12_2021,21,12,2021,,7,blade_polychaete_p_cm,NA,blade_abundance,blade_abundance,21/12/2021,blade polychaete p cm,NA,NA,NA,NA,NA,NA,NA
9484,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_phytoplankton,3466,NA,NA,21/12/2021,total phytoplankton,NA,NA,NA,NA,NA,NA,NA
9485,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_zooplankton,766,NA,NA,21/12/2021,total zooplankton,NA,NA,NA,NA,NA,NA,NA
9486,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_bivalvia,17,abundance,plankton,21/12/2021,zooplank abundance bivalvia,NA,NA,NA,NA,NA,NA,NA
9487,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_bryozoa_larvae,34,abundance,plankton,21/12/2021,zooplank abundance bryozoa larvae,NA,NA,NA,NA,NA,NA,NA
9488,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_gastropoda,68,abundance,plankton,21/12/2021,zooplank abundance gastropoda,NA,NA,NA,NA,NA,NA,NA
9489,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_holoplankton,630,abundance,plankton,21/12/2021,zooplank abundance holoplankton,NA,NA,NA,NA,NA,NA,NA
9490,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_hydroids,0,abundance,plankton,21/12/2021,zooplank abundance hydroids,NA,NA,NA,NA,NA,NA,NA
9491,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_obelia,0,abundance,plankton,21/12/2021,zooplank abundance obelia,NA,NA,NA,NA,NA,NA,NA
9492,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_total_hydrozoa,0,abundance,plankton,21/12/2021,zooplank abundance total hydrozoa,NA,NA,NA,NA,NA,NA,NA
9493,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_meroplankton,136,abundance,plankton,21/12/2021,zooplank abundance meroplankton,NA,NA,NA,NA,NA,NA,NA
9494,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_total_balanoida,0,abundance,plankton,21/12/2021,zooplank abundance total balanoida,NA,NA,NA,NA,NA,NA,NA
9495,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_total_brachiopoda,0,abundance,plankton,21/12/2021,zooplank abundance total brachiopoda,NA,NA,NA,NA,NA,NA,NA
9496,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_total_copepoda,628,abundance,plankton,21/12/2021,zooplank abundance total copepoda,NA,NA,NA,NA,NA,NA,NA
9497,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_total_malacostraca,0,abundance,plankton,21/12/2021,zooplank abundance total malacostraca,NA,NA,NA,NA,NA,NA,NA
9498,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,zooplank_abundance_total_polychaeta,17,abundance,plankton,21/12/2021,zooplank abundance total polychaeta,NA,NA,NA,NA,NA,NA,NA
9499,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,unknown_jellies,0,NA,NA,21/12/2021,unknown jellies,NA,NA,NA,NA,NA,NA,NA
9500,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_reads,624,NA,NA,21/12/2021,total reads,NA,NA,NA,NA,NA,NA,NA
9501,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_celleporella_hyalina,0,otu,edna,21/12/2021,celleporella hyalina,NA,NA,NA,NA,NA,NA,NA
9502,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_doto_coronata,0,otu,edna,21/12/2021,doto coronata,NA,NA,NA,NA,NA,NA,NA
9503,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_ectocarpus_subulatus,0,otu,edna,21/12/2021,ectocarpus subulatus,NA,NA,NA,NA,NA,NA,NA
9504,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_electra_pilosa,0,otu,edna,21/12/2021,electra pilosa,NA,NA,NA,NA,NA,NA,NA
9505,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_jassa_herdmani,0,otu,edna,21/12/2021,jassa herdmani,NA,NA,NA,NA,NA,NA,NA
9506,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_lacuna_vincta,0,otu,edna,21/12/2021,lacuna vincta,NA,NA,NA,NA,NA,NA,NA
9507,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_membranipora_membranacea,0,otu,edna,21/12/2021,membranipora membranacea,NA,NA,NA,NA,NA,NA,NA
9508,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_mytilidae,0,otu,edna,21/12/2021,mytilidae,NA,NA,NA,NA,NA,NA,NA
9509,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_obelia,0,otu,edna,21/12/2021,obelia,NA,NA,NA,NA,NA,NA,NA
9510,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_obelia_bidentata,0,otu,edna,21/12/2021,obelia bidentata,NA,NA,NA,NA,NA,NA,NA
9511,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_obelia_dichotoma,0,otu,edna,21/12/2021,obelia dichotoma,NA,NA,NA,NA,NA,NA,NA
9512,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_rissoa_guernei,0,otu,edna,21/12/2021,rissoa guernei,NA,NA,NA,NA,NA,NA,NA
9513,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_total_amphipoda,0,otu,edna,21/12/2021,total amphipoda,NA,NA,NA,NA,NA,NA,NA
9514,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_total_annelida,0,otu,edna,21/12/2021,total annelida,NA,NA,NA,NA,NA,NA,NA
9515,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_total_balanoida,0,otu,edna,21/12/2021,total balanoida,NA,NA,NA,NA,NA,NA,NA
9516,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_total_bivalvia,0,otu,edna,21/12/2021,total bivalvia,NA,NA,NA,NA,NA,NA,NA
9517,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_total_copepoda,0,otu,edna,21/12/2021,total copepoda,NA,NA,NA,NA,NA,NA,NA
9518,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_total_gastropoda,0,otu,edna,21/12/2021,total gastropoda,NA,NA,NA,NA,NA,NA,NA
9519,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,otu_total_hydrozoa,0.481,otu,edna,21/12/2021,total hydrozoa,NA,NA,NA,NA,NA,NA,NA
9520,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_brachiopoda_otu,0,NA,NA,21/12/2021,total brachiopoda otu,NA,NA,NA,NA,NA,NA,NA
9521,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,blade_area,NA,NA,NA,21/12/2021,blade area,NA,NA,NA,NA,NA,NA,NA
9522,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_area,NA,NA,NA,21/12/2021,total area,NA,NA,NA,NA,NA,NA,NA
9523,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,for_standardizing,NA,NA,NA,21/12/2021,for standardizing,NA,NA,NA,NA,NA,NA,NA
9524,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,species_richness,0,NA,NA,21/12/2021,species richness,NA,NA,NA,NA,NA,NA,NA
9525,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,percent_blade_hydrozoans,NA,blade_coverage,blade_coverage,21/12/2021,percent blade hydrozoans,NA,NA,NA,NA,NA,NA,NA
9526,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,percent_blade_bryozoans,NA,blade_coverage,blade_coverage,21/12/2021,percent blade bryozoans,NA,NA,NA,NA,NA,NA,NA
9527,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,percent_blade_ectocarpus,NA,blade_coverage,blade_coverage,21/12/2021,percent blade ectocarpus,NA,NA,NA,NA,NA,NA,NA
9528,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,mussel_juveniles,NA,NA,NA,21/12/2021,mussel juveniles,NA,NA,NA,NA,NA,NA,NA
9529,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,percent_epiphytes,NA,blade_coverage,blade_coverage,21/12/2021,percent epiphytes,NA,NA,NA,NA,NA,NA,NA
9530,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,percent_brown_blotches,NA,blade_coverage,blade_coverage,21/12/2021,percent brown blotches,NA,NA,NA,NA,NA,NA,NA
9531,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,percent_hydrozoans,NA,blade_coverage,blade_coverage,21/12/2021,percent hydrozoans,NA,NA,NA,NA,NA,NA,NA
9532,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,percent_bryozoans,NA,blade_coverage,blade_coverage,21/12/2021,percent bryozoans,NA,NA,NA,NA,NA,NA,NA
9533,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,tufts_cm2,NA,NA,NA,21/12/2021,tufts cm2,NA,NA,NA,NA,NA,NA,NA
9534,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_amphipoda,NA,NA,NA,21/12/2021,total amphipoda,NA,NA,NA,NA,NA,NA,NA
9535,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_bivalvia,NA,NA,NA,21/12/2021,total bivalvia,NA,NA,NA,NA,NA,NA,NA
9536,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_copepoda_2,NA,NA,NA,21/12/2021,total copepoda 2,NA,NA,NA,NA,NA,NA,NA
9537,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_gasteropoda,NA,NA,NA,21/12/2021,total gasteropoda,NA,NA,NA,NA,NA,NA,NA
9538,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_isopoda,NA,NA,NA,21/12/2021,total isopoda,NA,NA,NA,NA,NA,NA,NA
9539,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,total_nemerta,NA,NA,NA,21/12/2021,total nemerta,NA,NA,NA,NA,NA,NA,NA
9540,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,polychaeta_tot,NA,NA,NA,21/12/2021,polychaeta tot,NA,NA,NA,NA,NA,NA,NA
9541,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,halacaridae,NA,NA,NA,21/12/2021,halacaridae,52,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,NA
9542,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,arthropod,NA,NA,NA,21/12/2021,arthropod,NA,NA,NA,NA,NA,NA,NA
9543,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,amphipod,NA,NA,NA,21/12/2021,amphipod,NA,NA,NA,NA,NA,NA,NA
9544,Saccharina,Pabay_21_12_21_2,Pabay,NW,2,21_12_2021,21,12,2021,,7,caprellidae,NA,NA,NA,21/12/2021,caprellidae,54,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,NA
